"","value"
"chr1-0001",0.0061472071418161
"chr1-0002",-0.108550410719527
"chr1-0003",-0.201484226764357
"chr1-0004",-0.970467518113042
"chr1-0005",-0.904689738476187
"chr1-0006",-0.890591153472874
"chr1-0007",-0.834445264754752
"chr1-0008",-0.897541410962399
"chr1-0009",-1.09248535670682
"chr1-0010",-0.994379426720727
"chr1-0011",-0.83219786158646
"chr1-0012",-0.968903565871656
"chr1-0013",-0.843802971456071
"chr1-0014",-0.94935069603984
"chr1-0015",-0.610708101385149
"chr1-0016",-0.304297070057091
"chr1-0017",-0.172266436861497
"chr1-0018",-0.32075844399598
"chr1-0019",-0.209081599942656
"chr1-0020",-0.474997385504299
"chr1-0021",-0.190824479198685
"chr1-0022",-0.355774389708758
"chr1-0023",-0.363563564464123
"chr1-0024",-0.173824455233459
"chr1-0025",-0.192142128942266
"chr1-0026",-0.21838244939626
"chr1-0027",-0.0228079615729435
"chr1-0028",-0.22228886232508
"chr1-0029",-0.227643283167559
"chr1-0030",-0.13877043488466
"chr1-0031",-0.208706975767198
"chr1-0032",-0.148545995370132
"chr1-0033",-0.242603260885175
"chr1-0034",-0.342486204999219
"chr1-0035",-0.344580689900668
"chr1-0036",-0.19895729327237
"chr1-0037",-0.245632992475688
"chr1-0038",-0.108188179923521
"chr1-0039",-0.294016090987884
"chr1-0040",-0.213669871851643
"chr1-0041",-0.294806437048993
"chr1-0042",-0.352009557745584
"chr1-0043",-0.205010893304626
"chr1-0044",-0.300597547751701
"chr1-0045",-0.248053954739856
"chr1-0046",-0.140639950251724
"chr1-0047",-0.173679346121123
"chr1-0048",-0.174363912107493
"chr1-0049",-0.201848210605571
"chr1-0050",-0.0995435469799572
"chr1-0051",-0.148191773836271
"chr1-0052",-0.34129801535706
"chr1-0053",-0.345061353287411
"chr1-0054",-0.191252931116067
"chr1-0055",-0.114330939503336
"chr1-0056",-0.310699863424788
"chr1-0057",-0.210097634002119
"chr1-0058",-0.229298800844383
"chr1-0059",-0.0116329814717296
"chr1-0060",-0.0636497827005424
"chr1-0061",-0.0398406483882816
"chr1-0062",-0.0144417014727836
"chr1-0063",-0.0115909543365417
"chr1-0064",-0.00432461274411387
"chr1-0065",-0.106366995681548
"chr1-0066",0.169415112354495
"chr1-0067",-0.13513039961548
"chr1-0068",-0.15162785307102
"chr1-0069",-0.0410007556761636
"chr1-0070",0.0829645540894141
"chr1-0071",0.0589495150919462
"chr1-0072",0.07555330623854
"chr1-0073",-0.0297667178715585
"chr1-0074",-0.284199386679721
"chr1-0075",0.0144572287983503
"chr1-0076",0.0868023984411957
"chr1-0077",-0.0270044878407523
"chr1-0078",-0.117041410520505
"chr1-0079",-0.167963602424149
"chr1-0080",-0.218433072589351
"chr1-0081",-0.251155877356918
"chr1-0082",-0.206365539263449
"chr1-0083",-0.151471778594018
"chr1-0084",-0.0381567223445961
"chr1-0085",-0.19448106467622
"chr1-0086",-0.269789760069066
"chr1-0087",-0.166548375344206
"chr1-0088",-0.0777456717834936
"chr1-0089",-0.126743407423164
"chr1-0090",-0.159248977050201
"chr1-0091",0.138595820191003
"chr1-0092",-0.0107633834691844
"chr1-0093",0.202886231450959
"chr1-0094",-0.0133222557417662
"chr1-0095",-0.00111727728771625
"chr1-0096",-0.0271932878097901
"chr1-0097",0.0972773313118024
"chr1-0098",0.221319978501216
"chr1-0099",-0.0291994935783783
"chr1-0100",-0.0111284510908212
"chr1-0101",-0.106123517818025
"chr1-0102",-0.0475538527540776
"chr1-0103",-0.21213922221527
"chr1-0104",-0.0458197833642608
"chr1-0105",-0.0448403249704359
"chr1-0106",-0.0275205956139557
"chr1-0107",-0.0231528173257256
"chr1-0108",0.346142261139158
"chr1-0109",0.0731967557642424
