"","value"
"chr1-0001",-0.0947631534814551
"chr1-0002",-0.213363177910035
"chr1-0003",-0.343382251453296
"chr1-0004",-0.74709646348066
"chr1-0005",-0.734815992123111
"chr1-0006",-0.844045444750717
"chr1-0007",-0.778891325659007
"chr1-0008",-0.807742921372169
"chr1-0009",-0.940683751260106
"chr1-0010",-0.762901294906543
"chr1-0011",-0.803164591633675
"chr1-0012",-0.690332431258344
"chr1-0013",-0.752836571561747
"chr1-0014",-0.87056308291567
"chr1-0015",-0.764125345177976
"chr1-0016",-0.234546966363459
"chr1-0017",-0.294691495236686
"chr1-0018",-0.216697545352027
"chr1-0019",-0.285451423154917
"chr1-0020",-0.64728254990933
"chr1-0021",-0.203345440156432
"chr1-0022",-0.223468372395306
"chr1-0023",-0.304760310259042
"chr1-0024",-0.354929773228182
"chr1-0025",-0.30506895023151
"chr1-0026",-0.301713392816936
"chr1-0027",-0.174929625153442
"chr1-0028",-0.25151049387818
"chr1-0029",-0.170763135971372
"chr1-0030",-0.253711173569638
"chr1-0031",-0.284639149971934
"chr1-0032",-0.176690951523748
"chr1-0033",-0.208090119309249
"chr1-0034",-0.225823107190397
"chr1-0035",-0.268127529496191
"chr1-0036",-0.214695311549976
"chr1-0037",-0.194394931682461
"chr1-0038",-0.234774505108846
"chr1-0039",-0.328834470277288
"chr1-0040",-0.222560415658503
"chr1-0041",-0.311236500454356
"chr1-0042",-0.272918763828672
"chr1-0043",-0.135960041952386
"chr1-0044",-0.232439034366571
"chr1-0045",-0.245308276747549
"chr1-0046",-0.240542763897047
"chr1-0047",-0.326608844898504
"chr1-0048",-0.311950279221945
"chr1-0049",-0.14370161507169
"chr1-0050",-0.22119295497836
"chr1-0051",-0.271028681916516
"chr1-0052",-0.192239696926734
"chr1-0053",-0.260293222827463
"chr1-0054",-0.245311147706369
"chr1-0055",-0.182484500051725
"chr1-0056",-0.260151583283146
"chr1-0057",-0.22662729588218
"chr1-0058",-0.264190329383143
"chr1-0059",-0.290636157704294
"chr1-0060",-0.221989690560708
"chr1-0061",-0.192232580725644
"chr1-0062",-0.173682492922049
"chr1-0063",-0.205368654225293
"chr1-0064",-0.191968960914912
"chr1-0065",-0.17002605113687
"chr1-0066",-0.0941563108022159
"chr1-0067",-0.361625495647879
"chr1-0068",-0.205820328755858
"chr1-0069",-0.165766852867591
"chr1-0070",-0.216776843370071
"chr1-0071",-0.0850982268872035
"chr1-0072",-0.203388544067914
"chr1-0073",-0.199674485473249
"chr1-0074",-0.252052908861635
"chr1-0075",-0.143472485386741
"chr1-0076",-0.166724180298708
"chr1-0077",-0.132818280283087
"chr1-0078",-0.2273956808843
"chr1-0079",-0.31622527274201
"chr1-0080",-0.313931979784185
"chr1-0081",-0.266376258841914
"chr1-0082",-0.264197524954677
"chr1-0083",-0.168918147151068
"chr1-0084",-0.199839893152153
"chr1-0085",-0.2903164130211
"chr1-0086",-0.227608618088494
"chr1-0087",-0.243636757008019
"chr1-0088",-0.314140199556658
"chr1-0089",-0.154830930466068
"chr1-0090",-0.192207100540741
"chr1-0091",-0.145454085285103
"chr1-0092",-0.320270248161769
"chr1-0093",-0.111890492121625
"chr1-0094",-0.263736784503712
"chr1-0095",-0.160992720760165
"chr1-0096",-0.279798496544595
"chr1-0097",-0.174010448912268
"chr1-0098",-0.0723281373058146
"chr1-0099",-0.154374593054886
"chr1-0100",-0.190785868700477
"chr1-0101",-0.125313728882512
"chr1-0102",-0.202093287424802
"chr1-0103",-0.229015074638922
"chr1-0104",-0.254026347081287
"chr1-0105",-0.171851348830731
"chr1-0106",-0.123652839531155
"chr1-0107",-0.0230582956225577
"chr1-0108",-0.193462150491531
"chr1-0109",-0.231358882337183
"chr1-0110",-0.15131034880446
"chr1-0111",-0.0702358689014523
"chr1-0112",-0.10174919682541
"chr1-0113",-0.0938879903342732
"chr1-0114",-0.119344915500738
"chr1-0115",-0.202541460079928
"chr1-0116",-0.159869415926634
"chr1-0117",-0.0282839618116133
"chr1-0118",0.0363047325531688
"chr1-0119",-0.155936561633113
"chr1-0120",0.0835862929346542
"chr1-0121",-0.0493849881175892
"chr1-0122",-0.173209028712064
"chr1-0123",-0.140148166304661
"chr1-0124",-0.135075631940365
"chr1-0125",-0.107223322860295
"chr1-0126",-0.289190239735048
"chr1-0127",-0.268122725184772
"chr1-0128",-0.247923471583729
"chr1-0129",-0.177458119911901
"chr1-0130",-0.242162284617629
"chr1-0131",-0.193955699453801
"chr1-0132",-0.131176673950813
"chr1-0133",-0.175899445813386
"chr1-0134",-0.263196151725298
"chr1-0135",-0.313912302177485
"chr1-0136",-0.387621050489685
"chr1-0137",-0.224092657136466
"chr1-0138",-0.273702300982737
"chr1-0139",-0.412016811728537
"chr1-0140",-0.202835936413089
"chr1-0141",-0.169218635379494
"chr1-0142",-0.132758631643673
"chr1-0143",-0.185617099000601
"chr1-0144",-0.174343672916688
"chr1-0145",-0.319550451173028
"chr1-0146",-0.11735316217408
"chr1-0147",-0.254585166630224
"chr1-0148",-0.232487115025861
"chr1-0149",-0.140269598152736
"chr1-0150",-0.215628556900583
"chr1-0151",-0.361431025348752
"chr1-0152",-0.184433180511629
"chr1-0153",-0.0533883083460126
"chr1-0154",-0.253114413153385
"chr1-0155",-0.29415638304476
"chr1-0156",-0.351118885955273
"chr1-0157",-0.111797691910427
"chr1-0158",-0.214191484443452
"chr1-0159",-0.119784031217594
"chr1-0160",-0.174497127165746
"chr1-0161",-0.372034895571375
"chr1-0162",-0.287444384918936
"chr1-0163",-0.156208183772142
"chr1-0164",-0.142946760706436
"chr1-0165",-0.127123248435703
"chr1-0166",-0.18719650074066
"chr1-0167",-0.225991563393829
"chr1-0168",-0.137098491399034
"chr1-0169",-0.231289074282722
"chr1-0170",-0.262812365848057
"chr1-0171",-0.193485314324862
"chr1-0172",-0.2728833144732
"chr1-0173",-0.239377398477322
"chr1-0174",-0.160575820025269
"chr1-0175",-0.278468140491914
"chr1-0176",-0.17683534349283
"chr1-0177",-0.207962408690526
"chr1-0178",-0.208410810195605
"chr1-0179",-0.251628027809354
"chr1-0180",-0.292418433357237
"chr1-0181",-0.228711657240749
"chr1-0182",-0.278040861849413
"chr1-0183",-0.233776534358672
"chr1-0184",-0.172848661076077
"chr1-0185",-0.0764551291199978
"chr1-0186",-0.157754041655505
"chr1-0187",-0.155579741140076
"chr1-0188",-0.164123788140822
"chr1-0189",-0.198598623098668
"chr1-0190",-0.398812850132186
"chr1-0191",-0.31197360496217
"chr1-0192",-0.171841265731083
"chr1-0193",-0.25529696289733
"chr1-0194",-0.295067245878317
"chr1-0195",-0.0942934576484327
"chr1-0196",-0.0371141893435913
"chr1-0197",-0.113245807657132
"chr1-0198",-0.179473028726902
"chr1-0199",-0.182100888214155
"chr1-0200",-0.122198476920518
"chr1-0201",-0.215839664562008
"chr1-0202",-0.206948566804603
"chr1-0203",-0.183409926335632
"chr1-0204",-0.153145360964069
"chr1-0205",-0.192571222558937
"chr1-0206",-0.194878790231874
"chr1-0207",-0.249377658204966
"chr1-0208",-0.108531878261665
"chr1-0209",-0.206075874474472
"chr1-0210",-0.161402480446257
"chr1-0211",-0.19797094598428
"chr1-0212",-0.254001046864748
"chr1-0213",-0.230724334901086
"chr1-0214",-0.178457425891595
"chr1-0215",0.0193336311789157
"chr1-0216",-0.323683734090129
"chr1-0217",-0.263736702898035
"chr1-0218",-0.241534907818405
"chr1-0219",-0.204611838629738
"chr1-0220",-0.17276388770449
"chr1-0221",-0.196389777541662
"chr1-0222",-0.279546815485682
"chr1-0223",-0.150921660790894
"chr1-0224",-0.190788900228982
"chr1-0225",-0.165955852570245
"chr1-0226",-0.217643594008751
"chr1-0227",-0.135430639319969
"chr1-0228",-0.116675684183266
"chr1-0229",-0.146387268477364
"chr1-0230",-0.186081147372689
"chr1-0231",-0.18523329727719
"chr1-0232",-0.206218225011307
"chr1-0233",-0.0766120387878007
"chr1-0234",-0.0243181962787644
"chr1-0235",-0.103207985038774
"chr1-0236",0.0619236398302232
"chr1-0237",0.170802120900133
"chr1-0238",-0.0969848893358163
"chr1-0239",-0.0445477392534573
"chr1-0240",-0.164407350578467
"chr1-0241",-0.22983295957277
"chr1-0242",-0.149025082272508
"chr1-0243",-0.242800413728871
"chr1-0244",-0.444403245536885
"chr1-0245",-0.176909619360612
"chr1-0246",-0.0853593431381328
"chr1-0247",-0.227660384448538
"chr1-0248",-0.282325940917775
"chr1-0249",-0.197644233013558
"chr1-0250",-0.121900095934285
"chr1-0251",-0.0746375997124114
"chr1-0252",-0.11925851671562
"chr1-0253",-0.191948868068092
"chr1-0254",-0.137144582622069
"chr1-0255",-0.19143848048208
"chr1-0256",-0.185026138118059
"chr1-0257",-0.0387936229262106
"chr1-0258",-0.261265618789794
"chr1-0259",-0.223528494762567
"chr1-0260",-0.229955256776477
"chr1-0261",-0.226901910176068
"chr1-0262",-0.14583004719663
"chr1-0263",-0.246938211282536
"chr1-0264",-0.162970396431495
"chr1-0265",-0.155413274694704
"chr1-0266",-0.107672769613365
"chr1-0267",-0.14847120906607
"chr1-0268",-0.127044613517413
"chr1-0269",0.0399601106993057
"chr1-0270",-0.115171102428
"chr1-0271",-0.0590398641325146
"chr1-0272",-0.188211990084321
"chr1-0273",-0.0983964561003036
"chr1-0274",-0.052023630502593
"chr1-0275",0.0776584379811252
"chr1-0276",0.178987265646069
"chr1-0277",-0.0611259712804466
"chr1-0278",-0.0730906535631272
"chr1-0279",-0.0296657939851414
"chr1-0280",-0.0588510638595623
"chr1-0281",0.0915289551083675
"chr1-0282",-0.0469805009709326
"chr1-0283",0.0319726508465827
"chr1-0284",-0.0230623231362423
"chr1-0285",-0.000412390621675002
"chr1-0286",-0.0166930910458095
"chr1-0287",0.00428252124067391
"chr1-0288",0.0598896371844935
"chr1-0289",0.0173131733378076
"chr1-0290",0.0753485218048333
"chr1-0291",0.0436095297697728
"chr1-0292",-0.0565871304120574
"chr1-0293",-0.16003465800546
"chr1-0294",-0.0560898061604109
"chr1-0295",-0.0684991260652816
"chr1-0296",-0.00431244307857338
"chr1-0297",-0.0698770191330051
"chr1-0298",0.0193535058725648
"chr1-0299",0.167674846061913
"chr1-0300",-0.00676386927018172
"chr1-0301",0.0563413744968018
"chr1-0302",-0.144285171697422
"chr1-0303",-0.153841480600944
"chr1-0304",-0.0240116766456139
"chr1-0305",-0.0365921757884241
"chr1-0306",-0.096641275377948
"chr1-0307",-0.0298616716088592
"chr1-0308",-0.0886373120671435
"chr1-0309",-0.0476707165230977
"chr1-0310",0.00727865270467459
"chr1-0311",-0.0789719748833796
"chr1-0312",-0.105145971222758
"chr1-0313",0.124648911403247
"chr1-0314",-0.0409354067569173
"chr1-0315",0.0175655788352583
"chr1-0316",5.07787521005529e-05
"chr1-0317",-0.112153103624757
"chr1-0318",-0.0345748402734939
"chr1-0319",-0.126847541109008
"chr1-0320",-0.131206858737
"chr1-0321",0.0121558606585889
"chr1-0322",0.0462926124304023
"chr1-0323",-0.0563823744492203
"chr1-0324",-0.0344513659849753
"chr1-0325",-0.0802485156363497
"chr1-0326",-0.0737551813943543
"chr1-0327",-0.0851972853750514
"chr1-0328",0.0265246179947449
"chr1-0329",-0.0375279117176427
"chr1-0330",-0.06402936408154
"chr1-0331",-0.0510120589342166
"chr1-0332",-0.114684788384839
"chr1-0333",-0.106919811037277
"chr1-0334",0.0885281717245527
"chr1-0335",0.0390370759872994
"chr1-0336",-0.0152309589929451
"chr1-0337",-0.0605723750570534
"chr1-0338",0.0130835531820016
"chr1-0339",0.0646246222353526
"chr1-0340",-0.0849495202546264
"chr1-0341",-0.0753338075878791
"chr1-0342",-0.0269116933466168
"chr1-0343",-0.020228816273399
"chr1-0344",-0.0411133189090271
"chr1-0345",-0.0884152209872452
"chr1-0346",-0.101534735638309
"chr1-0347",0.0371273076727442
"chr1-0348",-0.000749461324179864
"chr1-0349",-0.00818553381671365
"chr1-0350",0.045778244634158
"chr1-0351",0.122196471281026
"chr1-0352",0.149680202496443
"chr1-0353",0.0642975614184976
"chr1-0354",-0.054090301068203
"chr1-0355",-0.00877697557064926
"chr1-0356",0.0583307188226576
"chr1-0357",-0.00437144769272444
"chr1-0358",0.038251765225201
"chr1-0359",-0.0779249192172215
"chr1-0360",0.0715404368019673
"chr1-0361",0.0419169282417509
"chr1-0362",0.0146537736330837
"chr1-0363",-0.0382536707340617
"chr1-0364",-0.0197660681187335
"chr1-0365",0.0576028526003359
"chr1-0366",-0.080083832806329
"chr1-0367",-0.0538704211490413
"chr1-0368",-0.0613362873438171
"chr1-0369",-0.0610071096463587
"chr1-0370",-0.0145151731561051
"chr1-0371",0.00159840552344058
"chr1-0372",-0.120696792818346
"chr1-0373",0.0226490659749288
"chr1-0374",0.0297233623231001
"chr1-0375",-0.0996130754096354
"chr1-0376",0.00606023104601472
"chr1-0377",-0.0365790974469961
"chr1-0378",-0.00343371898861426
"chr1-0379",-0.118744136487806
"chr1-0380",0.00745312328014068
"chr1-0381",-0.09246478873091
"chr1-0382",-0.0361391034454065
"chr1-0383",-0.00776598787763532
"chr1-0384",-0.0368550359856706
"chr1-0385",-0.102118519360145
"chr1-0386",-0.0118317165120932
"chr1-0387",-0.0518084671513418
"chr1-0388",-0.0504355786426845
"chr1-0389",-0.15571636693579
"chr1-0390",-0.0258709258499427
"chr1-0391",0.0461646627247141
"chr1-0392",0.0824476276260744
"chr1-0393",0.0921205645362277
"chr1-0394",-0.0677711775875293
"chr1-0395",0.0191589699072374
"chr1-0396",-0.0530852979303629
"chr1-0397",-0.110388398087729
"chr1-0398",-0.102039156260188
"chr1-0399",-0.0338669510491887
"chr1-0400",-0.105482207629525
"chr1-0401",0.00977815737951745
"chr1-0402",-0.0479555840310135
"chr1-0403",-0.0954462819938577
"chr1-0404",0.0778650916354834
"chr1-0405",-0.1563639129867
"chr1-0406",-0.00685721326496262
"chr1-0407",-0.0638400696753837
"chr1-0408",-0.00159743446744103
"chr1-0409",-0.00304739471041125
"chr1-0410",-0.0994438034431586
"chr1-0411",0.0787602212181189
"chr1-0412",-0.000682124959381233
"chr1-0413",-0.0470889132481602
"chr1-0414",-0.0376979769763848
"chr1-0415",-0.00678595744050218
"chr1-0416",-0.098989162636943
"chr1-0417",-0.00412654931861103
"chr1-0418",-0.0826287741311624
"chr1-0419",-0.0641451461979256
"chr1-0420",-0.191834118549886
"chr1-0421",-0.126381562214105
"chr1-0422",-0.141003966161201
"chr1-0423",-0.0398259876790512
"chr1-0424",-0.0064642283476959
"chr1-0425",-0.0718485933533109
"chr1-0426",-0.040005369323455
"chr1-0427",0.0294805067702424
"chr1-0428",-0.0979867124913954
"chr1-0429",-0.0917362504000405
"chr1-0430",-0.0335017391304579
"chr1-0431",-0.0645246316986018
"chr1-0432",-0.0259148062437977
"chr1-0433",-0.0484032342549072
"chr1-0434",-0.0229509836366512
"chr1-0435",0.01090877116993
"chr1-0436",0.0307424390846757
"chr1-0437",0.084548948329223
"chr1-0438",0.0568693083693184
"chr1-0439",0.0651998800005031
"chr1-0440",0.0537356054501649
"chr1-0441",0.0406605038197393
"chr1-0442",0.0751668117110546
"chr1-0443",0.139819194705862
"chr1-0444",0.013757619456111
"chr1-0445",-0.0194792547777515
"chr1-0446",-0.0459039211722893
"chr1-0447",0.0583812890314563
"chr1-0448",0.0621778243294904
"chr1-0449",0.0910517757171177
"chr1-0450",0.0466795866773019
"chr1-0451",-0.0849131962593307
"chr1-0452",0.0163359430928308
"chr1-0453",-0.128962311877239
"chr1-0454",0.0229229885106482
"chr1-0455",0.10945798436417
"chr1-0456",-0.0118747487058685
"chr1-0457",-0.12107653935469
"chr1-0458",-0.0911450475526482
"chr1-0459",0.0671993173730814
"chr1-0460",0.0702814233101471
"chr1-0461",0.0120597911086983
"chr1-0462",0.08691883631044
"chr1-0463",-0.0406844242865356
"chr1-0464",0.0210688979770448
"chr1-0465",0.00377785891326727
"chr1-0466",0.0132243942753562
"chr1-0467",-0.0488445121349938
"chr1-0468",0.055156963092164
"chr1-0469",-0.0261807398334267
"chr1-0470",-0.167559041983344
"chr1-0471",-0.0655838082485326
"chr1-0472",-0.0687777170362465
"chr1-0473",0.00851508247556671
"chr1-0474",-0.122330472390124
"chr1-0475",0.0204274034213697
"chr1-0476",-0.0482530018756446
"chr1-0477",-0.0170454830299001
"chr1-0478",0.00582418108102284
"chr1-0479",0.0662461399711891
"chr1-0480",-0.0181361171789955
"chr1-0481",0.00245262016843455
"chr1-0482",0.0205162512709012
"chr1-0483",0.06484331721537
"chr1-0484",-0.0400996085034207
"chr1-0485",0.0606417615888047
"chr1-0486",-0.144195390067425
"chr1-0487",0.115289843137412
"chr1-0488",0.128755120040122
"chr1-0489",0.0203197005846335
"chr1-0490",0.0723181069741616
"chr1-0491",0.0576555716969385
"chr1-0492",0.129160283151975
"chr1-0493",0.0732816779284298
"chr1-0494",0.000600243992448616
"chr1-0495",0.0619754166046224
"chr1-0496",-0.0818063505055183
"chr1-0497",-0.0547900222405612
"chr1-0498",0.0365447341335739
"chr1-0499",-0.134262966039081
"chr1-0500",-0.00363006616809014
"chr1-0501",0.0818209682600658
"chr1-0502",0.156530031596073
"chr1-0503",0.0471218379876243
"chr1-0504",0.000279456585907925
"chr1-0505",0.0325083316941362
"chr1-0506",-0.0492517385661836
"chr1-0507",-0.0335671708014975
"chr1-0508",0.0822592987365235
"chr1-0509",0.0851027885724455
"chr1-0510",0.00561691857633338
"chr1-0511",-0.0825421178421152
"chr1-0512",-0.0391071541568282
"chr1-0513",0.0354435344995262
"chr1-0514",-0.050677256246799
"chr1-0515",0.0457607366029779
"chr1-0516",-0.0733827802643622
"chr1-0517",0.056311734591603
"chr1-0518",0.062519249697205
"chr1-0519",-0.100520705604669
"chr1-0520",0.0744126358548174
"chr1-0521",-0.0107162539395174
"chr1-0522",0.0660267829819531
"chr1-0523",0.0986416817201715
"chr1-0524",-0.0423192746650403
"chr1-0525",0.0667847038089908
"chr1-0526",-0.0524837095869546
"chr1-0527",0.0107986143093045
"chr1-0528",-0.0652715838587465
"chr1-0529",-0.0024188163524469
"chr1-0530",-0.124154652474376
"chr1-0531",-0.064615768310985
"chr1-0532",-0.044979765603405
"chr1-0533",0.0123475201295118
"chr1-0534",-0.0823078885488104
"chr1-0535",-0.0320691410872551
"chr1-0536",0.036898084912881
"chr1-0537",0.0631422578609049
"chr1-0538",0.00166289881047481
"chr1-0539",-0.0159441441793719
"chr1-0540",0.0901003664012986
"chr1-0541",0.050632634552191
"chr1-0542",0.0415224732921633
"chr1-0543",-0.0783760289809545
"chr1-0544",-0.00814747495656952
"chr1-0545",0.0674439960117344
"chr1-0546",-0.156730199800512
"chr1-0547",-0.0540052552892844
"chr1-0548",-0.113440199066663
"chr1-0549",0.131436182317801
"chr1-0550",0.0139714955788491
"chr1-0551",0.109028883022317
"chr1-0552",0.0961162625040853
"chr1-0553",0.103584052211963
"chr1-0554",0.0308995546094198
"chr1-0555",-0.0504854661099561
"chr1-0556",0.0684090023467771
"chr1-0557",0.00944727863444289
"chr1-0558",-0.00633157058623122
"chr1-0559",-0.0028893848154165
"chr1-0560",0.0873099400040527
"chr1-0561",-0.0687661674103814
"chr1-0562",-0.054224125310315
"chr1-0563",-0.0569953095798658
"chr1-0564",-0.0372221947679799
"chr1-0565",0.0693879781315208
"chr1-0566",0.0409027611055266
"chr1-0567",-0.0479107387797251
"chr1-0568",0.0621488752484206
"chr1-0569",-0.00679547956653535
"chr1-0570",0.00526681529368751
"chr1-0571",0.0136238124272201
"chr1-0572",0.009861684702369
"chr1-0573",-0.0305122328589858
"chr1-0574",0.0158460882444451
"chr1-0575",0.20694384300791
"chr1-0576",0.0567151102171264
"chr1-0577",-0.0526220188262358
"chr1-0578",-0.0579261967961883
"chr1-0579",0.0471668265581016
"chr1-0580",0.0793527122873611
"chr1-0581",0.0968449223409516
"chr1-0582",-0.00687261139258982
"chr1-0583",-0.0799856690381762
"chr1-0584",0.0840684716627683
"chr1-0585",0.0474246263682993
"chr1-0586",0.00978529952056307
"chr1-0587",0.0947857635385491
"chr1-0588",0.115374182509414
"chr1-0589",0.107600014705213
"chr1-0590",0.0563055124686473
"chr1-0591",0.0212955134043739
"chr1-0592",0.0726204188876546
"chr1-0593",0.0260780840524837
"chr1-0594",0.0584390232068305
"chr1-0595",-0.0604763465853409
"chr1-0596",0.0347251620056878
"chr1-0597",0.116938988792843
"chr1-0598",-0.0417056057146655
"chr1-0599",0.0430360213391822
"chr1-0600",0.0475116072447053
"chr1-0601",-0.0189984072884296
"chr1-0602",0.108090236365482
"chr1-0603",0.00644229270127751
"chr1-0604",0.0152144254290628
"chr1-0605",0.077071392905852
"chr1-0606",-0.0895345481146905
"chr1-0607",-0.0833575430223991
"chr1-0608",0.0807839541333223
"chr1-0609",0.0885976732839865
"chr1-0610",0.0748055713819801
"chr1-0611",0.0935775026634489
"chr1-0612",-0.0215495062407985
"chr1-0613",-0.0224058591484954
"chr1-0614",0.0166314548116392
"chr1-0615",0.0816900882229952
"chr1-0616",0.0802434428880611
"chr1-0617",-0.0208288751710148
"chr1-0618",0.0459153607122507
"chr1-0619",-0.0193489541938258
"chr1-0620",-0.083940080188604
"chr1-0621",0.0673834712303775
"chr1-0622",0.0239155879203709
"chr1-0623",0.0878984052687468
"chr1-0624",0.0667000563680705
"chr1-0625",-0.0428861259840405
"chr1-0626",0.0664976961077887
"chr1-0627",0.00250467430404995
"chr1-0628",-0.095071867088279
"chr1-0629",-0.040807929370698
"chr1-0630",0.0763134777066408
"chr1-0631",0.0929314651411042
"chr1-0632",0.111093875594903
"chr1-0633",-0.0397316308890735
"chr1-0634",0.0326668376431602
"chr1-0635",-0.0271602228326545
"chr1-0636",-0.0397145296805879
"chr1-0637",0.075749087836999
"chr1-0638",-0.0356119860639788
"chr1-0639",0.0797279590611454
"chr1-0640",-0.012593862185441
"chr1-0641",0.0974664174220134
"chr1-0642",-0.0211456322579795
"chr1-0643",0.0612357719364535
"chr1-0644",-0.0190945165702743
"chr1-0645",0.00260871884549002
"chr1-0646",-0.0146854279946515
"chr1-0647",-0.0270306504655681
"chr1-0648",-0.0381541380618765
"chr1-0649",-0.0629516671014688
"chr1-0650",0.0212361531874424
"chr1-0651",0.0225858689564697
"chr1-0652",0.151455099066504
"chr1-0653",-0.0400918358897099
"chr1-0654",-0.050837116761835
"chr1-0655",0.0910133258061773
"chr1-0656",-0.0129581676815102
"chr1-0657",0.0039510807357421
"chr1-0658",-0.0581384486497254
"chr1-0659",-0.00782122664699708
"chr1-0660",0.0691932067757751
"chr1-0661",0.0559237728183733
"chr1-0662",0.024762448480665
"chr1-0663",-0.0456097902542969
"chr1-0664",-0.0412710643741244
"chr1-0665",0.0688833274526574
"chr1-0666",0.0312205772382373
"chr1-0667",0.0844613844614901
"chr1-0668",0.170704008349337
"chr1-0669",0.0437730506857794
"chr1-0670",0.0375697804240238
"chr1-0671",-0.166796398196447
"chr1-0672",0.0291854670895336
"chr1-0673",0.159227137002772
"chr1-0674",0.0457454354386385
"chr1-0675",-0.0441735209149855
"chr1-0676",0.0405291147929369
"chr1-0677",-0.114559766499658
"chr1-0678",0.0735701871700118
"chr1-0679",0.0341077060931031
"chr1-0680",0.0471505659660929
"chr1-0681",-0.0499422131998439
"chr1-0682",0.0347585080701528
"chr1-0683",-0.0151546696123577
"chr1-0684",0.108542912637033
"chr1-0685",0.146977355822092
"chr1-0686",-0.0173491346465193
"chr1-0687",0.083907786089874
"chr1-0688",-0.0501986473115685
"chr1-0689",0.0247868081812814
"chr1-0690",0.00361172744344936
"chr1-0691",0.0390990773736762
"chr1-0692",0.0365503132332336
"chr1-0693",-0.0756193449886987
"chr1-0694",0.00034377069622391
"chr1-0695",-0.0779635275256989
"chr1-0696",-0.236049975586488
"chr1-0697",-0.177299575025625
"chr1-0698",-0.0661825997572897
"chr1-0699",-0.127154577396858
"chr1-0700",-0.0732957705502507
"chr1-0701",-0.205081502404168
"chr1-0702",-0.139959413309252
"chr1-0703",-0.114832928266283
"chr1-0704",-0.139527847999716
"chr1-0705",-0.0286012893026355
"chr1-0706",-0.131566273411269
"chr1-0707",-0.20934129453343
"chr1-0708",-0.0900771805312405
"chr1-0709",-0.191282287189041
"chr1-0710",-0.0863306831185084
"chr1-0711",-0.212031566180592
"chr1-0712",-0.0885492202350481
"chr1-0713",-0.0215800035330571
"chr1-0714",-0.125812215279753
"chr1-0715",-0.0299750156011167
"chr1-0716",-0.0209460184887159
"chr1-0717",0.0504284748302748
"chr1-0718",0.0102206765341532
"chr1-0719",0.0889392163062719
"chr1-0720",0.137284595229024
"chr1-0721",0.0292074301486733
"chr1-0722",0.134560303563335
"chr1-0723",-0.0823505703180377
"chr1-0724",-0.0253062763565654
"chr1-0725",0.0194715874589051
"chr1-0726",-0.121532397470646
"chr1-0727",-0.104943379729773
"chr1-0728",-0.0153851289575845
"chr1-0729",0.0140056287951528
"chr1-0730",-0.0232813224409406
"chr1-0731",0.0078106640642576
"chr1-0732",0.0213375222522572
"chr1-0733",-0.0764218700991433
"chr1-0734",0.0522636042961697
"chr1-0735",0.103927609901698
"chr1-0736",0.131736564763755
"chr1-0737",0.171873289592318
"chr1-0738",0.243900169659025
"chr1-0739",0.160699867199803
"chr1-0740",0.132311330777836
"chr1-0741",0.184419922508139
"chr1-0742",0.0424841556826409
"chr1-0743",0.045187984179293
"chr1-0744",0.11716266322736
"chr1-0745",0.131062242081675
"chr1-0746",0.0519963284191704
"chr1-0747",0.09913769562866
"chr1-0748",0.0794784738698856
"chr1-0749",0.154716583494425
"chr1-0750",0.0853998646247257
"chr1-0751",0.154143768778539
"chr1-0752",0.0179114790418659
"chr1-0753",0.0791526507161789
"chr1-0754",0.154993631581994
"chr1-0755",0.0871137834044977
