"","value"
"chr1-0001",0.215199461504138
"chr1-0002",-0.22425564746176
"chr1-0003",-0.147671147754498
"chr1-0004",-0.937645322141945
"chr1-0005",-0.870941847638279
"chr1-0006",-0.979524856012013
"chr1-0007",-0.922340796477649
"chr1-0008",-0.912505572905897
"chr1-0009",-0.887922307115015
"chr1-0010",-0.291584091213184
"chr1-0011",-0.297572589893527
"chr1-0012",-0.3150269654415
"chr1-0013",-0.201193087227803
"chr1-0014",-0.288860812930075
"chr1-0015",-0.208460992251406
"chr1-0016",-0.148985170122
"chr1-0017",-0.169207453691053
"chr1-0018",-0.180941448713698
"chr1-0019",-0.295589196807702
"chr1-0020",-0.294155731797798
"chr1-0021",-0.245632992475688
"chr1-0022",-0.108188179923521
"chr1-0023",-0.245797093764201
"chr1-0024",-0.340412878772557
"chr1-0025",-0.248925117099425
"chr1-0026",-0.201096340024627
"chr1-0027",-0.174363912107493
"chr1-0028",-0.151682844260854
"chr1-0029",-0.250883410218762
"chr1-0030",-0.270849682906856
"chr1-0031",-0.22095665102707
"chr1-0032",-0.225853996895271
"chr1-0033",-0.0118927387261019
"chr1-0034",-0.0398406483882816
"chr1-0035",-0.0115909543365417
"chr1-0036",-0.0903420718590468
"chr1-0037",0.116070239455221
"chr1-0038",0.246621462971098
"chr1-0039",-0.149033997618745
"chr1-0040",0.00710946666373622
"chr1-0041",0.0630688792695597
"chr1-0042",0.15353831970559
"chr1-0043",-0.0297667178715585
"chr1-0044",-0.0226076489202593
"chr1-0045",0.0594672327589246
"chr1-0046",-0.130801073693995
"chr1-0047",-0.22433538056276
"chr1-0048",-0.19268524261358
"chr1-0049",-0.108485173194046
"chr1-0050",-0.21857353958711
"chr1-0051",-0.0819215810157667
"chr1-0052",-0.159248977050201
"chr1-0053",0.0675632565397547
"chr1-0054",0.383098529246796
"chr1-0055",-0.000559748178703819
"chr1-0056",-0.00709409758077928
"chr1-0057",0.0972773313118024
"chr1-0058",0.221319978501216
"chr1-0059",-0.0291994935783783
"chr1-0060",-0.0571469594821996
"chr1-0061",-0.0819101364481693
"chr1-0062",-0.0453300541673483
"chr1-0063",-0.0231528173257256
"chr1-0064",0.346142261139158
"chr1-0065",0.0591654491437727
"chr1-0066",0.336206079502925
"chr1-0067",0.246841807573457
"chr1-0068",0.168222667769266
"chr1-0069",0.0637785155109751
"chr1-0070",0.296971530921684
"chr1-0071",0.398135076472155
"chr1-0072",0.341035999924043
"chr1-0073",0.235802074899897
"chr1-0074",0.102836492420932
