"","value"
"chr1-0001",0.00499148824309823
"chr1-0002",-0.422229472870754
"chr1-0003",-0.240528338345338
"chr1-0004",-1.12199781678958
"chr1-0005",-1.02880714351577
"chr1-0006",-1.055226373104
"chr1-0007",-1.05445780117385
"chr1-0008",-1.03248018141773
"chr1-0009",-1.0289058123306
"chr1-0010",-0.429676520403479
"chr1-0011",-0.447027195754088
"chr1-0012",-0.500437626738524
"chr1-0013",-0.490781590028865
"chr1-0014",-0.439276412294426
"chr1-0015",-0.430804322083071
"chr1-0016",-0.380283326461135
"chr1-0017",-0.479040616058298
"chr1-0018",-0.41297284358696
"chr1-0019",-0.534183331891506
"chr1-0020",-0.556320614626399
"chr1-0021",-0.601422214757888
"chr1-0022",-0.479346641557226
"chr1-0023",-0.531569602966368
"chr1-0024",-0.563097213620899
"chr1-0025",-0.487802470382907
"chr1-0026",-0.45963135822377
"chr1-0027",-0.478126505656496
"chr1-0028",-0.42987747455317
"chr1-0029",-0.525963136248674
"chr1-0030",-0.483464875133331
"chr1-0031",-0.498640222972701
"chr1-0032",-0.522436260896629
"chr1-0033",-0.353885490273914
"chr1-0034",-0.401837648626376
"chr1-0035",-0.406583661446247
"chr1-0036",-0.361947789377791
"chr1-0037",-0.283093564305812
"chr1-0038",-0.19504944549528
"chr1-0039",-0.51480353056956
"chr1-0040",-0.380561605670046
"chr1-0041",-0.306545244515658
"chr1-0042",-0.336698225412634
"chr1-0043",-0.370116264783427
"chr1-0044",-0.298646921819707
"chr1-0045",-0.310340497821002
"chr1-0046",-0.435069840509381
"chr1-0047",-0.486929248117787
"chr1-0048",-0.528187631411627
"chr1-0049",-0.463828032798356
"chr1-0050",-0.487463273641871
"chr1-0051",-0.386438169701106
"chr1-0052",-0.484716366189702
"chr1-0053",-0.311936600745128
"chr1-0054",-0.156987581882537
"chr1-0055",-0.339417356006155
"chr1-0056",-0.409402044572026
"chr1-0057",-0.282910610688266
"chr1-0058",-0.15606702732528
"chr1-0059",-0.399666000787133
"chr1-0060",-0.331857239380162
"chr1-0061",-0.472453138288943
"chr1-0062",-0.301915621887206
"chr1-0063",-0.354849375574454
"chr1-0064",-0.103223125455618
"chr1-0065",-0.363147924225931
"chr1-0066",-0.243653338718218
"chr1-0067",-0.303092205478412
"chr1-0068",-0.315653211084852
"chr1-0069",-0.289719812149405
"chr1-0070",-0.20043799304151
"chr1-0071",-0.117040943025781
"chr1-0072",-0.160522761154565
"chr1-0073",-0.296400816370046
"chr1-0074",-0.317420745065229
"chr1-0075",-0.369769759322612
"chr1-0076",-0.363855753101187
"chr1-0077",-0.469390128258806
"chr1-0078",-0.322642316928914
"chr1-0079",-0.351870363583468
"chr1-0080",-0.404602924720869
"chr1-0081",-0.459496947524412
"chr1-0082",-0.535426243454635
"chr1-0083",-0.31306338290498
"chr1-0084",-0.454475863098802
"chr1-0085",-0.412754722371223
"chr1-0086",-0.290623037008966
"chr1-0087",-0.202929075497617
"chr1-0088",-0.371422638239075
"chr1-0089",-0.297182394278692
"chr1-0090",-0.452169134176262
"chr1-0091",0.190275964532777
"chr1-0092",-0.176564837078049
"chr1-0093",-0.0995534317771572
"chr1-0094",-0.149995901397247
"chr1-0095",-0.122923640736892
"chr1-0096",-0.139970502360885
"chr1-0097",0.0651655441496735
"chr1-0098",-0.162621297478926
"chr1-0099",-0.0770086622485472
"chr1-0100",-0.111069747556059
"chr1-0101",-0.162886805572325
"chr1-0102",-0.24438761787024
"chr1-0103",-0.179771833166544
"chr1-0104",-0.108853571059134
"chr1-0105",-0.126632710625887
"chr1-0106",-0.114995030325495
"chr1-0107",-0.127571269269113
"chr1-0108",0.00179889311961297
"chr1-0109",0.113033352143233
"chr1-0110",-0.122247681921438
"chr1-0111",-0.0423496664731203
"chr1-0112",0.00880599234914107
"chr1-0113",-0.127542667264259
"chr1-0114",-0.0619535293463532
"chr1-0115",-0.106379187023857
"chr1-0116",-0.0325929185460557
"chr1-0117",0.101775864418053
"chr1-0118",-0.0546865551861695
"chr1-0119",0.0946265418788524
"chr1-0120",0.0322213794241021
"chr1-0121",-0.0468503348840867
"chr1-0122",-0.051875081981215
"chr1-0123",0.0149927526613734
"chr1-0124",-0.134599978334811
"chr1-0125",-0.113881779511602
"chr1-0126",-0.134333502445898
"chr1-0127",0.0118283735757434
"chr1-0128",-0.00711029566262339
"chr1-0129",-0.157292486336046
"chr1-0130",-0.0323931502295739
"chr1-0131",-0.156360964129109
"chr1-0132",-0.129883718125597
"chr1-0133",-0.0620775250154094
"chr1-0134",-0.113018782088355
"chr1-0135",-0.20654566274955
"chr1-0136",-0.159863541130676
"chr1-0137",-0.171067903531797
"chr1-0138",-0.172076174061338
"chr1-0139",-0.135960117652784
"chr1-0140",0.0992236320295734
"chr1-0141",0.0610713830036147
"chr1-0142",0.157919735580877
"chr1-0143",0.180967924316923
"chr1-0144",-0.0323054323432862
"chr1-0145",-0.107583553868882
"chr1-0146",-0.135597708262663
"chr1-0147",-0.0770674632618649
"chr1-0148",-0.0761393645943911
"chr1-0149",-0.0932008502136386
"chr1-0150",-0.176968371899542
"chr1-0151",-0.0797559918659504
"chr1-0152",0.00757328785264209
"chr1-0153",-0.0252233313324479
"chr1-0154",-0.0696383785152234
"chr1-0155",-0.121202384854402
"chr1-0156",-0.111422437323105
"chr1-0157",-0.0788871159022217
"chr1-0158",-0.065555489590835
"chr1-0159",-0.108761301006228
"chr1-0160",-0.0546655901180632
"chr1-0161",-0.0916796035599545
"chr1-0162",-0.0561470123518207
"chr1-0163",-0.135976874867158
"chr1-0164",0.0254927241013651
"chr1-0165",0.136320634844639
"chr1-0166",-0.163389449091582
"chr1-0167",-0.0866927371376238
"chr1-0168",-0.00631936341050469
"chr1-0169",-0.106383575773857
"chr1-0170",-0.244505074604806
"chr1-0171",1.27965063648162e-05
"chr1-0172",0.0334066741850982
"chr1-0173",0.0735664777986566
"chr1-0174",0.0595983034613142
"chr1-0175",-0.0744224076358588
"chr1-0176",0.0726326113986269
"chr1-0177",0.0478375137726045
"chr1-0178",-0.0497486042581504
"chr1-0179",-0.104020747395193
"chr1-0180",-0.125800003066067
"chr1-0181",-0.148854925676182
"chr1-0182",0.215085162677746
"chr1-0183",0.0678015289562595
"chr1-0184",-0.11478863183694
"chr1-0185",-0.150491434634844
"chr1-0186",-0.0869407170461694
"chr1-0187",-0.0455843595482869
"chr1-0188",-0.118510803243393
"chr1-0189",-0.172953825895698
"chr1-0190",-0.0961268380433791
"chr1-0191",-0.135984378130601
"chr1-0192",-0.0579336492087982
"chr1-0193",-0.0415694915402106
"chr1-0194",-0.142175735588354
"chr1-0195",-0.0378159650345659
"chr1-0196",-0.0655755785230839
"chr1-0197",-0.0488018037491918
"chr1-0198",-0.0713824412150719
"chr1-0199",-0.115172911696726
"chr1-0200",-0.138052924534911
"chr1-0201",-0.0977072580721252
"chr1-0202",-0.106227651841963
"chr1-0203",0.0184161898753691
"chr1-0204",-0.0928922955812417
"chr1-0205",0.0316856560258554
"chr1-0206",-0.0899830744568812
"chr1-0207",-0.108870511402018
"chr1-0208",-0.0861919476116562
"chr1-0209",-0.205554154019059
"chr1-0210",-0.12963029705916
"chr1-0211",-0.196582557682525
"chr1-0212",-0.000754990329156286
"chr1-0213",-0.0737931322987905
"chr1-0214",-0.0765554858703664
"chr1-0215",-0.121478638707826
"chr1-0216",0.0489330686143559
"chr1-0217",-0.0312310626455754
"chr1-0218",0.0565138689613387
"chr1-0219",-0.0497907817494687
"chr1-0220",-0.166973102674623
"chr1-0221",0.0515366424688645
"chr1-0222",-0.0608246458009054
"chr1-0223",-0.0209550267886196
"chr1-0224",0.0312816187029946
"chr1-0225",-0.0434201053376147
"chr1-0226",-0.0198043984886802
"chr1-0227",-0.0219199646343445
"chr1-0228",-0.119018463006907
"chr1-0229",-0.063001407430011
"chr1-0230",-0.120533561479697
"chr1-0231",-0.157392406992692
"chr1-0232",-0.106317185331998
"chr1-0233",-0.162740981635676
"chr1-0234",-0.18805204295824
"chr1-0235",-0.100199442034793
"chr1-0236",-0.194411702157038
"chr1-0237",-0.118443900624531
"chr1-0238",-0.167141711243639
"chr1-0239",-0.142510544478049
"chr1-0240",-0.0120862248462974
"chr1-0241",-0.174449167094375
"chr1-0242",-0.187436540528136
"chr1-0243",-0.196175065215481
"chr1-0244",-0.0978348106141951
"chr1-0245",-0.0470462210725682
"chr1-0246",-0.1854584923985
"chr1-0247",-0.177551689838384
"chr1-0248",-0.203539008909236
"chr1-0249",-0.156522234649629
"chr1-0250",-0.0749748990921122
"chr1-0251",-0.0217696046085697
"chr1-0252",-0.127471617587564
"chr1-0253",0.118058486068827
"chr1-0254",0.0341816909180832
"chr1-0255",-0.165927089965335
"chr1-0256",-0.223092466476502
"chr1-0257",-0.058173147243908
"chr1-0258",-0.206768492162543
"chr1-0259",-0.0741317932488175
"chr1-0260",-0.0358214100365182
"chr1-0261",-0.152147047130645
"chr1-0262",-0.01329668986037
"chr1-0263",-0.234378718768969
"chr1-0264",-0.140009288522469
"chr1-0265",-0.0836398424220061
"chr1-0266",-0.109656245199393
"chr1-0267",0.0256869431474797
"chr1-0268",-0.178055704088193
"chr1-0269",0.0252324867782598
"chr1-0270",-0.0269014780195118
"chr1-0271",0.0400825010085515
"chr1-0272",-0.0151611707203851
"chr1-0273",-0.0880033392538085
"chr1-0274",-0.0814912550516725
"chr1-0275",-0.151480597317419
"chr1-0276",-0.0912217427120343
"chr1-0277",0.0692536954509768
"chr1-0278",-0.0570009283057036
"chr1-0279",-0.0964353695208383
"chr1-0280",-0.0754661412943905
"chr1-0281",-0.229361384307883
"chr1-0282",0.052145045717833
"chr1-0283",-0.150266101898682
"chr1-0284",-0.115587261915486
"chr1-0285",-0.19658553892692
"chr1-0286",-0.0187648846473303
"chr1-0287",0.07729328091113
"chr1-0288",-0.0978065208645946
"chr1-0289",-0.151460574573963
"chr1-0290",-0.261200411681886
"chr1-0291",-0.122513550807153
"chr1-0292",-0.109216634333752
"chr1-0293",-0.238658944771254
"chr1-0294",-0.114669427021877
"chr1-0295",-0.169842355424432
"chr1-0296",-0.158666255034311
"chr1-0297",-0.0794081441560262
"chr1-0298",-0.0850592821393896
"chr1-0299",-0.0991051600673017
"chr1-0300",-0.173314796042064
"chr1-0301",0.0294918791173616
"chr1-0302",0.0871951667677438
"chr1-0303",0.0163183019287436
"chr1-0304",0.115521899784379
"chr1-0305",-0.0389947317153898
"chr1-0306",-0.10439121077194
"chr1-0307",-0.101682027504198
"chr1-0308",-0.109812276315125
"chr1-0309",-0.0474569027993688
"chr1-0310",-0.0209349533683266
"chr1-0311",-0.0535290638760323
"chr1-0312",0.160504867725259
"chr1-0313",-0.102790636944945
"chr1-0314",-0.267058474227001
"chr1-0315",-0.148971849722559
"chr1-0316",-0.0561696500144449
"chr1-0317",-0.00950002886331219
"chr1-0318",-0.121486412041126
"chr1-0319",-0.155913831509434
"chr1-0320",-0.0280238749023927
"chr1-0321",-0.159735870316806
"chr1-0322",-0.08959185224668
"chr1-0323",-0.0460185796181061
"chr1-0324",-0.0667647767434118
"chr1-0325",-0.078040983636939
"chr1-0326",-0.0881261257405147
"chr1-0327",-0.0927775367202108
"chr1-0328",-0.0944934886557351
"chr1-0329",-0.16157624699354
"chr1-0330",-0.11200974215113
"chr1-0331",-0.258200584902305
"chr1-0332",-0.136463113086573
"chr1-0333",-0.151578718948128
"chr1-0334",-0.142892367136834
"chr1-0335",-0.14591054738424
"chr1-0336",-0.101873318647043
"chr1-0337",0.0207751258161687
"chr1-0338",0.138223740806331
"chr1-0339",0.0987436885259553
"chr1-0340",0.0831155268728517
"chr1-0341",-0.109623447641248
"chr1-0342",-0.143513202249871
"chr1-0343",-0.127008826308679
"chr1-0344",-0.0607866694644855
"chr1-0345",-0.014533063836389
"chr1-0346",0.0929614719710808
"chr1-0347",-0.0940468551108092
"chr1-0348",-0.0472516800963571
"chr1-0349",-0.131494703971745
"chr1-0350",-0.0847794247393187
"chr1-0351",-0.017693768718307
"chr1-0352",-0.119862106045626
"chr1-0353",0.0212403169191353
"chr1-0354",-0.0451397913245003
"chr1-0355",-0.106997916455309
"chr1-0356",-0.125377419204881
"chr1-0357",0.018897687985846
"chr1-0358",-0.0432741835266672
"chr1-0359",-0.0616087894750586
"chr1-0360",0.0509362197629496
"chr1-0361",-0.0857803322296196
"chr1-0362",-0.00980206737518055
"chr1-0363",0.0280563519295871
"chr1-0364",0.115285064093072
"chr1-0365",-0.0784376048782249
"chr1-0366",-0.159158789904564
"chr1-0367",-0.15773805523352
"chr1-0368",-0.0550541267180668
"chr1-0369",0.0307857771963221
"chr1-0370",-0.0119332656416461
"chr1-0371",0.0632233616765404
"chr1-0372",0.0655291436825707
"chr1-0373",-0.0366810678523891
"chr1-0374",0.0172738645181257
"chr1-0375",-0.060705291047139
"chr1-0376",0.0594339652203692
"chr1-0377",-0.065423677073269
"chr1-0378",-0.0794615239716506
"chr1-0379",-0.0291370522309656
"chr1-0380",-0.118932827377674
"chr1-0381",-0.0667335913659347
"chr1-0382",-0.000181526305961869
"chr1-0383",-0.126043933059157
"chr1-0384",-0.111462613709707
"chr1-0385",-0.00259838620632008
"chr1-0386",-0.165688037382441
"chr1-0387",-0.151161022057949
"chr1-0388",0.031738153142155
"chr1-0389",0.0063059967307555
"chr1-0390",-0.189055616792094
"chr1-0391",-0.16312447705634
"chr1-0392",-0.0349676654276201
"chr1-0393",-0.0825010669007954
"chr1-0394",-0.0314241445082523
"chr1-0395",0.0505092413277447
"chr1-0396",-0.0437312295537539
"chr1-0397",-0.123487982537027
"chr1-0398",-0.104609979111473
"chr1-0399",-0.0982233697550391
"chr1-0400",-0.00166776879743362
"chr1-0401",-0.0116619522451001
"chr1-0402",-0.166778857873503
"chr1-0403",-0.0777127349319173
"chr1-0404",-0.0796173522241997
"chr1-0405",-0.105264206688628
"chr1-0406",-0.0330636036226072
"chr1-0407",-0.0523052303795914
"chr1-0408",0.173527627732894
"chr1-0409",0.000205423937194084
"chr1-0410",-0.112515660599374
"chr1-0411",-0.177202406051186
"chr1-0412",-0.166666614128699
"chr1-0413",-0.169231863523276
"chr1-0414",-0.173033721454783
"chr1-0415",-0.0842511484835917
"chr1-0416",-0.122894003441879
"chr1-0417",0.123207860168278
"chr1-0418",-0.190420898089157
"chr1-0419",-0.1131793669293
"chr1-0420",-0.181913062672552
"chr1-0421",-0.127084376551688
"chr1-0422",-0.0891061128605742
"chr1-0423",0.0915242308122038
"chr1-0424",-0.116747040465487
"chr1-0425",-0.0743932680076294
"chr1-0426",-0.0290825611481445
"chr1-0427",0.0157315922893633
"chr1-0428",0.10855012225117
"chr1-0429",0.00190766387246449
"chr1-0430",-0.0351963202993974
"chr1-0431",0.0920132854417365
"chr1-0432",0.0333137375868766
"chr1-0433",-0.158964526126096
"chr1-0434",0.187359703560654
"chr1-0435",-0.122837739546839
"chr1-0436",-0.0688908943767846
"chr1-0437",0.0922645188527376
"chr1-0438",-0.0693602667949743
"chr1-0439",0.0410181748875271
"chr1-0440",-0.116383231937955
"chr1-0441",0.050708724983773
"chr1-0442",-0.0169575214422304
"chr1-0443",0.0620212536157135
"chr1-0444",0.098245645706354
"chr1-0445",-0.0752733405283986
"chr1-0446",-0.00168967389511161
"chr1-0447",-0.211366864232281
"chr1-0448",-0.0206699897744958
"chr1-0449",0.0158668270474279
"chr1-0450",-0.0778474667002253
"chr1-0451",-0.0390830820915614
"chr1-0452",-0.0305621136772799
"chr1-0453",-0.0667241823210652
"chr1-0454",-0.070280475192475
"chr1-0455",-0.0669927250359667
"chr1-0456",-0.0900605814909782
"chr1-0457",-0.0971518921958501
"chr1-0458",-0.0338200964363325
"chr1-0459",-0.0662872072584298
"chr1-0460",-0.0397301581346268
"chr1-0461",0.022698715699369
"chr1-0462",-0.160855713089239
"chr1-0463",0.0132468326267714
"chr1-0464",-0.0169787805546367
"chr1-0465",-0.0672210594054248
"chr1-0466",0.00586408381764012
"chr1-0467",-0.0824445446371397
"chr1-0468",-0.0427640945048278
"chr1-0469",-0.07463182670057
"chr1-0470",0.0397533759111419
"chr1-0471",-0.13089146510191
"chr1-0472",-0.113110173102271
"chr1-0473",-0.141986177221607
"chr1-0474",-0.146368198920345
"chr1-0475",-0.121229123240296
"chr1-0476",-0.0774514864723405
"chr1-0477",-0.140946841284598
"chr1-0478",-0.00157797181974013
"chr1-0479",0.135205960446531
"chr1-0480",0.00254983937441617
"chr1-0481",0.158253915479916
"chr1-0482",0.157506536917504
"chr1-0483",-0.02258694295045
"chr1-0484",0.0798321294143541
"chr1-0485",0.0246032852963025
"chr1-0486",0.0362545506493764
"chr1-0487",0.103548156083923
"chr1-0488",0.177676263288005
"chr1-0489",-0.0840262156395134
"chr1-0490",0.142665685981727
"chr1-0491",0.0641522713054746
"chr1-0492",0.131890870775631
"chr1-0493",0.0628004682282597
"chr1-0494",0.119542160104484
"chr1-0495",0.0415623211117177
"chr1-0496",-0.1521603702878
"chr1-0497",0.121963804798797
"chr1-0498",0.00313145261042998
"chr1-0499",0.112340002699973
"chr1-0500",0.115992457310635
"chr1-0501",-0.0157034843883973
"chr1-0502",0.173616836451787
"chr1-0503",0.131395055567276
"chr1-0504",0.210779633655602
"chr1-0505",0.0767548136101097
"chr1-0506",-0.069849432320384
"chr1-0507",0.0755691322739204
"chr1-0508",0.203443960235498
"chr1-0509",0.19503661675327
"chr1-0510",0.154602712662826
"chr1-0511",-0.0206234514376764
"chr1-0512",0.393242082554305
"chr1-0513",0.295629962044887
"chr1-0514",0.129752058184044
"chr1-0515",-0.105875675843701
"chr1-0516",0.229162793607434
"chr1-0517",-0.0476858806431625
"chr1-0518",0.000670162024701123
"chr1-0519",-0.0467073452465577
"chr1-0520",0.0107701695409226
"chr1-0521",0.0275637929450066
"chr1-0522",0.0305818333243987
"chr1-0523",0.208058743353465
"chr1-0524",0.157905792979718
"chr1-0525",-0.103606892874293
"chr1-0526",0.0404621197395401
"chr1-0527",0.120160750392137
"chr1-0528",0.0607626316873141
"chr1-0529",0.078334421664884
"chr1-0530",0.0989441958555008
"chr1-0531",0.149714164629671
"chr1-0532",0.27662978914942
"chr1-0533",0.144337201471492
"chr1-0534",-0.110818654702436
"chr1-0535",0.197461288604751
"chr1-0536",0.240085156543289
"chr1-0537",0.0560944394598433
"chr1-0538",-0.0153899525801752
"chr1-0539",-0.177519795518494
"chr1-0540",0.0124577988724306
"chr1-0541",0.0235576850183198
"chr1-0542",0.0966734577357613
"chr1-0543",0.0466574591865042
"chr1-0544",0.0668315330237547
"chr1-0545",0.12123331636782
"chr1-0546",0.172265787443806
"chr1-0547",0.215548178597312
"chr1-0548",0.255393781186446
"chr1-0549",0.352352237399199
"chr1-0550",0.180951504021784
"chr1-0551",-0.0556023163573413
"chr1-0552",-0.069879538549833
"chr1-0553",0.153100329427827
"chr1-0554",0.0958228877725755
"chr1-0555",0.075059910534581
"chr1-0556",0.0792432469882872
"chr1-0557",0.204991170203648
"chr1-0558",0.0605516059366187
"chr1-0559",0.0896745727496161
"chr1-0560",0.0922628420154217
"chr1-0561",0.046201902584496
"chr1-0562",0.0629218114678144
"chr1-0563",0.0774193853327513
"chr1-0564",0.117448540321167
"chr1-0565",0.192351944806864
"chr1-0566",-0.0330258418764793
"chr1-0567",-0.0178118936599555
"chr1-0568",0.132648588245218
"chr1-0569",0.266724464741633
"chr1-0570",0.0999075097535086
"chr1-0571",0.102283963828111
"chr1-0572",0.282282625149333
"chr1-0573",0.149853854863484
"chr1-0574",0.0508182081546877
"chr1-0575",0.210652237856201
"chr1-0576",0.097495521504782
"chr1-0577",0.245911696785563
"chr1-0578",0.0183136030696081
"chr1-0579",-0.0220531548779179
"chr1-0580",0.154523521753934
"chr1-0581",0.165566446801499
"chr1-0582",0.107478728335651
"chr1-0583",0.149578906156887
"chr1-0584",-0.0682400610929002
"chr1-0585",0.207892366326436
"chr1-0586",0.0727499926604379
"chr1-0587",0.00388984464433186
"chr1-0588",0.0950144691031999
"chr1-0589",-0.0433702977372003
"chr1-0590",0.0948673768530925
"chr1-0591",0.162313647402479
"chr1-0592",0.254736840787565
"chr1-0593",0.0697324492277781
"chr1-0594",0.155411836633372
"chr1-0595",0.194807517708465
"chr1-0596",0.180991090372565
"chr1-0597",0.103392628763597
"chr1-0598",0.277120841070271
"chr1-0599",0.197203053396506
"chr1-0600",0.0725420536630695
"chr1-0601",0.242627032252483
"chr1-0602",0.310073317781993
"chr1-0603",0.214831459711558
"chr1-0604",0.0473263706804056
"chr1-0605",0.0646171544865693
"chr1-0606",0.171564836356884
"chr1-0607",0.0707919756883833
"chr1-0608",0.202525227154078
"chr1-0609",0.15399268562812
"chr1-0610",-0.00496037705091164
"chr1-0611",0.0721817684536833
"chr1-0612",0.0945001064892755
"chr1-0613",0.119490678288377
"chr1-0614",0.155533001512181
"chr1-0615",0.0381946660710846
"chr1-0616",-0.0827332906685231
"chr1-0617",0.0846703936837732
"chr1-0618",0.0257803327013117
"chr1-0619",0.181576378288701
"chr1-0620",0.00241748013568539
"chr1-0621",-0.137058893534504
"chr1-0622",0.235797626865829
"chr1-0623",0.0910307500163947
"chr1-0624",0.0338038491075372
"chr1-0625",-0.0618049416689147
"chr1-0626",0.133717641178941
"chr1-0627",0.0720148653943246
"chr1-0628",0.252188413618489
"chr1-0629",0.22670436513699
"chr1-0630",0.109687781708509
"chr1-0631",-0.0265858936258531
"chr1-0632",-0.0193870296815708
"chr1-0633",0.0572553284397733
"chr1-0634",0.204783372748167
"chr1-0635",0.196407245318267
"chr1-0636",0.143081082422361
"chr1-0637",0.116160342407313
"chr1-0638",-0.00660882253686084
"chr1-0639",0.0814443780154054
"chr1-0640",0.134208940124368
"chr1-0641",0.0900652618634301
"chr1-0642",0.251599867639138
"chr1-0643",0.0234398755408169
"chr1-0644",0.0539385565155383
"chr1-0645",-0.0846580487887883
"chr1-0646",0.113327433303869
"chr1-0647",0.0745871971695504
"chr1-0648",-0.00504968395642537
"chr1-0649",-0.0177349770884986
"chr1-0650",0.212760308419622
"chr1-0651",-0.195476709788048
"chr1-0652",0.064563295943864
"chr1-0653",-0.0430490401852106
"chr1-0654",0.0180757231320402
"chr1-0655",-0.17156131686205
"chr1-0656",0.150855554923617
"chr1-0657",0.0634690681421552
"chr1-0658",0.0697892094750684
"chr1-0659",0.0270741304046088
"chr1-0660",0.022369085622514
"chr1-0661",-0.0296911680186292
"chr1-0662",-0.0335207231163228
"chr1-0663",0.0775750296727744
"chr1-0664",0.0586691555000537
"chr1-0665",0.0335075295077387
"chr1-0666",-0.0560523540050619
"chr1-0667",0.0198063413442328
"chr1-0668",0.226330856201442
"chr1-0669",0.0960612280888334
"chr1-0670",0.0700727991338207
"chr1-0671",0.224273410825337
"chr1-0672",0.0235348091437782
"chr1-0673",0.192622096107231
"chr1-0674",0.129951424113645
"chr1-0675",0.0816300104860894
"chr1-0676",0.071259474819558
"chr1-0677",0.113734578160851
"chr1-0678",0.0716114983958238
"chr1-0679",0.0936844331560943
"chr1-0680",0.206196916817283
"chr1-0681",0.301761770277061
"chr1-0682",0.32174744139538
"chr1-0683",0.230964982291868
"chr1-0684",-0.105166229129405
"chr1-0685",0.118900822520126
"chr1-0686",0.221651330051748
"chr1-0687",0.13094509783396
"chr1-0688",0.116146350519855
"chr1-0689",0.324796212651461
"chr1-0690",0.0720322706573077
"chr1-0691",-0.0872214585004489
"chr1-0692",0.286052027275811
"chr1-0693",0.275955986563473
"chr1-0694",0.180287585293813
"chr1-0695",0.187391390559429
"chr1-0696",0.0535709131914839
"chr1-0697",0.0264310888876097
"chr1-0698",0.103986257619782
"chr1-0699",0.00967717291909014
"chr1-0700",-0.18077416113131
"chr1-0701",0.0796010871844643
"chr1-0702",0.185932132824522
"chr1-0703",0.200616299503516
"chr1-0704",0.266161210205258
"chr1-0705",0.037064391813692
"chr1-0706",0.0871748530933412
"chr1-0707",0.219930173930178
"chr1-0708",0.0759141960993492
"chr1-0709",0.200253361747086
"chr1-0710",0.219140935815543
"chr1-0711",0.0377717878910378
"chr1-0712",0.00869769921525654
"chr1-0713",0.105296555973333
"chr1-0714",0.125633503793945
"chr1-0715",0.215614479630345
"chr1-0716",0.0390613689670943
"chr1-0717",0.190759760212688
"chr1-0718",0.232275534769662
"chr1-0719",0.270082978026155
"chr1-0720",-0.0734919568847073
"chr1-0721",0.166764549628511
"chr1-0722",0.110333778103376
"chr1-0723",0.00871186878445087
