Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr1	1	754192	49317658	48563467	0.5	Hetero	S-tag133716	S-tag109205	4181	1	4181
chr1	1	49347390	50500185	1152796	0.5325	Unbalanced	S-tag272236	S-tag290414	4262	4182	81
chr1	1	50505653	249212878	198707226	0.5	Hetero	S-tag008379	S-tag279722	17813	4263	13551
chr2	2	21494	23990419	23968926	0.6358	Unbalanced	S-tag008358	S-tag191090	19591	17814	1778
chr2	2	24010566	26342537	2331972	0.6526	Unbalanced	S-tag303293	S-tag049249	19788	19592	197
chr2	2	26363252	143012593	116649342	0.6386	Unbalanced	S-tag259278	S-tag163373	28567	19789	8779
chr2	2	143028951	156417947	13388997	0.63	Unbalanced	S-tag166586	S-tag125737	29510	28568	943
chr2	2	156433706	174763936	18330231	0.5	Hetero	S-tag140826	S-tag178001	30862	29511	1352
chr2	2	174775562	175259065	483504	0.5497	Unbalanced	S-tag201709	S-tag137084	30895	30863	33
chr2	2	175263335	189762929	14499595	0.6414	Unbalanced	S-tag180547	S-tag117003	31894	30896	999
chr2	2	189782047	190907393	1125347	0.6153	Unbalanced	S-tag119487	S-tag147880	32011	31895	117
chr2	2	190931436	238378476	47447041	0.6381	Unbalanced	S-tag137693	S-tag090257	35585	32012	3574
chr2	2	238395394	242095698	3700305	0.6289	Unbalanced	S-tag222980	S-tag321007	35823	35586	238
chr2	2	242110786	243052331	941546	0.6317	Unbalanced	S-tag267479	S-tag082861	35915	35824	92
chr3	3	63411	1289346	1225936	0.5308	Unbalanced	S-tag123447	S-tag282856	36032	35916	117
chr3	3	1314793	1966019	651227	0.5	Hetero	S-tag066614	S-tag153681	36079	36033	47
chr3	3	1986399	3943186	1956788	0.6446	Unbalanced	S-tag023950	S-tag319935	36213	36080	134
chr3	3	3960462	175695409	171734948	0.5	Hetero	S-tag164240	S-tag298070	49273	36214	13060
chr3	3	175718927	176940408	1221482	0.6409	Unbalanced	S-tag204050	S-tag291682	49355	49274	82
chr3	3	176954641	177647728	693088	0.6127	Unbalanced	S-tag001537	S-tag121089	49403	49356	48
chr3	3	177667289	192438594	14771306	0.5	Hetero	S-tag035967	S-tag098712	50705	49404	1302
chr3	3	192451718	194040611	1588894	0.6422	Unbalanced	S-tag205228	S-tag027391	50811	50706	106
chr3	3	194066332	197852564	3786233	0.5	Hetero	S-tag265625	S-tag251937	51111	50812	300
chr4	4	69404	53399616	53330213	0.6022	Unbalanced	S-tag272826	S-tag220310	54503	51112	3392
chr4	4	53404086	53748515	344430	0.5861	Unbalanced	S-tag263693	S-tag307616	54526	54504	23
chr4	4	53757327	93528473	39771147	0.5971	Unbalanced	S-tag048696	S-tag120958	57493	54527	2967
chr4	4	93542768	97134119	3591352	0.5	Hetero	S-tag240817	S-tag159677	57733	57494	240
chr4	4	97147951	98421671	1273721	0.5538	Unbalanced	S-tag050421	S-tag093991	57819	57734	86
chr4	4	98444350	129999071	31554722	0.5	Hetero	S-tag147429	S-tag217998	60074	57820	2255
chr4	4	130017135	130870544	853410	0.5555	Unbalanced	S-tag024992	S-tag225692	60132	60075	58
chr4	4	130892616	136042022	5149407	0.5	Hetero	S-tag309790	S-tag013345	60467	60133	335
chr4	4	136068210	137535918	1467709	0.5521	Unbalanced	S-tag030836	S-tag162507	60566	60468	99
chr4	4	137552419	190915650	53363232	0.5	Hetero	S-tag120595	S-tag011735	64556	60567	3990
chr5	5	38139	180698312	180660174	0.5	Hetero	S-tag083571	S-tag320993	76910	64557	12354
chr6	6	204909	43882612	43677704	0.8852	Unbalanced	S-tag032787	S-tag019591	80364	76911	3454
chr6	6	43904901	58770502	14865602	0.8315	Unbalanced	S-tag202924	S-tag276242	81422	80365	1058
chr6	6	61886393	87933139	26046747	0.5	Hetero	S-tag174241	S-tag211138	83261	81423	1839
chr6	6	87951566	116263181	28311616	0.8408	Unbalanced	S-tag074723	S-tag072896	85439	83262	2178
chr6	6	116278725	170913051	54634327	0.5	Hetero	S-tag194124	S-tag281247	89630	85440	4191
chr7	7	41421	58025423	57984003	0.6387	Unbalanced	S-tag316675	S-tag261171	94118	89631	4488
chr7	7	61064518	63771183	2706666	0.5	Hetero	S-tag327346	S-tag273680	94205	94119	87
chr7	7	63803328	110578189	46774862	0.6312	Unbalanced	S-tag244166	S-tag201200	97624	94206	3419
chr7	7	110582144	112216206	1634063	0.6093	Unbalanced	S-tag273582	S-tag148178	97738	97625	114
chr7	7	112225536	159118443	46892908	0.6284	Unbalanced	S-tag036192	S-tag164900	101597	97739	3859
chr8	8	172417	58426041	58253625	0.6365	Unbalanced	S-tag057861	S-tag177605	106364	101598	4767
chr8	8	58452850	58889614	436765	0.5543	Unbalanced	S-tag041314	S-tag157825	106395	106365	31
chr8	8	58910776	60587632	1676857	0.5	Hetero	S-tag165059	S-tag325563	106507	106396	112
chr8	8	60600281	75611941	15011661	0.6209	Unbalanced	S-tag099143	S-tag252573	107645	106508	1138
chr8	8	75635436	76247693	612258	0.5853	Unbalanced	S-tag198383	S-tag019221	107687	107646	42
chr8	8	76257903	84003996	7746094	0.5	Hetero	S-tag161377	S-tag293328	108243	107688	556
chr8	8	84020904	87389038	3368135	0.6182	Unbalanced	S-tag246367	S-tag088179	108464	108244	221
chr8	8	87411554	132552981	45141428	0.5	Hetero	S-tag265187	S-tag090275	112563	108465	4099
chr8	8	132563486	133194780	631295	0.5503	Unbalanced	S-tag277674	S-tag151448	112606	112564	43
chr8	8	133208405	146292734	13084330	0.5	Hetero	S-tag084733	S-tag181025	113551	112607	945
chr9	9	204738	30505708	30300971	0.6437	Unbalanced	S-tag285604	S-tag055127	116177	113552	2626
chr9	9	30524250	119659517	89135268	0.6371	Unbalanced	S-tag126055	S-tag206147	120324	116178	4147
chr9	9	119685882	129049692	9363811	0.6402	Unbalanced	S-tag214179	S-tag218363	121098	120325	774
chr9	9	129082009	141054761	11972753	0.6547	Unbalanced	S-tag079500	S-tag292642	122083	121099	985
chr10	10	126070	1562364	1436295	0.6298	Unbalanced	S-tag288298	S-tag295891	122241	122084	158
chr10	10	1570086	14060805	12490720	0.6454	Unbalanced	S-tag075005	S-tag175960	123109	122242	868
chr10	10	14067435	80998350	66930916	0.6362	Unbalanced	S-tag210530	S-tag005357	127588	123110	4479
chr10	10	81011589	84607824	3596236	0.6272	Unbalanced	S-tag170750	S-tag292338	127965	127589	377
chr10	10	84614086	85866838	1252753	0.6549	Unbalanced	S-tag243030	S-tag124075	128070	127966	105
chr10	10	85887320	96711884	10824565	0.6396	Unbalanced	S-tag197806	S-tag115732	129022	128071	952
chr10	10	96732731	103062764	6330034	0.6267	Unbalanced	S-tag288592	S-tag149324	129459	129023	437
chr10	10	103065599	135434303	32368705	0.6383	Unbalanced	S-tag037966	S-tag259257	131774	129460	2315
chr11	11	192764	4182881	3990118	0.6467	Unbalanced	S-tag179986	S-tag292389	132108	131775	334
chr11	11	4190090	50573869	46383780	0.6359	Unbalanced	S-tag323293	S-tag200821	135400	132109	3292
chr11	11	50593503	81110347	30516845	0.5	Hetero	S-tag268461	S-tag213813	137529	135401	2129
chr11	11	81130348	83766621	2636274	0.7067	Unbalanced	S-tag175860	S-tag009185	137705	137530	176
chr11	11	83772566	86788064	3015499	0.6371	Unbalanced	S-tag133122	S-tag322934	137924	137706	219
chr11	11	86804039	100775521	13971483	0.5	Hetero	S-tag201887	S-tag232847	138936	137925	1012
