"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000076_R07C01","chr1",93709,545684,2,4.08924652101425,0.000164058234827672,0.183,0.164
"2","205128000076_R07C01","chr1",645000,825000,5,10.0263582424335,5.38372780923016e-22,-0.306,-0.279
"3","205128000076_R07C01","chr1",845000,1400000,51,37.3444355383547,1.10191122203964e-302,-1.026,-1.045
"4","205128000076_R07C01","chr1",1425000,10535000,316,54.4743531725029,0,-0.379,-0.382
"5","205128000076_R07C01","chr1",10595000,120603578,1637,55.4981381934682,0,-0.054,-0.062
"6","205128000076_R07C01","chr1",120793578,249220311,1497,NA,NA,0.138,0.137
"7","205128000076_R07C01","chr10",80000,135482374,1818,NA,NA,0.117,0.118
"8","205128000076_R07C01","chr11",130000,80800000,1415,19.5249518679519,4.08016229068905e-82,-0.115,-0.111
"9","205128000076_R07C01","chr11",81410000,85355000,23,9.04718936994697,2.01722811157989e-17,0.299,0.317
"10","205128000076_R07C01","chr11",85375000,117720000,315,19.873091970973,2.41541601742155e-85,0.106,0.105
"11","205128000076_R07C01","chr11",117745000,125775000,179,31.1088790127409,5.4317855791801e-210,-0.087,-0.09
"12","205128000076_R07C01","chr11",125795000,134893258,136,NA,NA,-0.389,-0.371
"13","205128000076_R07C01","chr12",182870,8285000,198,39.0558058542157,0,-0.366,-0.353
"14","205128000076_R07C01","chr12",8350000,133375000,1686,16.003019215355,6.21414852245379e-55,-0.046,-0.045
"15","205128000076_R07C01","chr12",133390000,133795948,14,NA,NA,-0.32,-0.352
"16","205128000076_R07C01","chr13",19100000,22595000,58,19.8925716804352,7.51433831606754e-86,0.077,0.096
"17","205128000076_R07C01","chr13",22695000,30965000,119,12.2029505378107,3.51021263377827e-32,0.357,0.361
"18","205128000076_R07C01","chr13",31005000,34150000,42,10.2595199512373,6.11342147655004e-23,0.174,0.182
"19","205128000076_R07C01","chr13",34225000,37610000,29,17.6023694725702,4.73937029847473e-67,0.425,0.421
"20","205128000076_R07C01","chr13",37750000,67230000,222,46.6619165661782,0,-0.303,-0.28
