"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,28115000,558,-0.377781815916601
"2","Sample.1","chr1",28185000,28505000,5,-0.753481815916601
"3","Sample.1","chr1",28530000,38525000,143,-0.422481815916601
"4","Sample.1","chr1",38690000,186405000,1040,0.156218184083399
"5","Sample.1","chr1",186560000,199570000,42,0.385818184083399
"6","Sample.1","chr1",199885000,208295000,128,0.151318184083399
"7","Sample.1","chr1",208480000,248923211,338,-0.312781815916601
"8","Sample.1","chr10",125000,74415000,557,0.014118184083399
"9","Sample.1","chr10",74595000,133625233,584,-0.347981815916601
"10","Sample.1","chr11",145000,62735000,575,-0.000681815916600985
"11","Sample.1","chr11",62760000,62840000,5,-0.342481815916601
"12","Sample.1","chr11",62865000,134993311,764,-0.00748181591660099
"13","Sample.1","chr12",70000,133222655,1234,0.00271818408339902
"14","Sample.1","chr13",18679053,47270000,224,0.040318184083399
"15","Sample.1","chr13",47630000,61950000,66,-0.326681815916601
"16","Sample.1","chr13",63095000,114332164,288,0.094018184083399
"17","Sample.1","chr14",19770857,71035000,388,0.022018184083399
"18","Sample.1","chr14",71155000,90290000,143,-0.361981815916601
"19","Sample.1","chr14",90360000,106751859,276,-0.023381815916601
"20","Sample.1","chr15",20232279,101850595,770,-0.014181815916601
"21","Sample.1","chr16",40000,48010000,480,-0.089581815916601
"22","Sample.1","chr16",48160000,54995000,55,-0.353281815916601
"23","Sample.1","chr16",55185000,55785000,7,-0.035081815916601
"24","Sample.1","chr16",55925000,56730000,14,-0.351081815916601
"25","Sample.1","chr16",56820000,57925000,28,-0.074681815916601
"26","Sample.1","chr16",57995000,90149173,430,-0.363581815916601
"27","Sample.1","chr17",130000,68480000,880,-0.070781815916601
"28","Sample.1","chr17",68530000,72070000,14,0.156918184083399
"29","Sample.1","chr17",72115000,83168721,319,-0.068281815916601
"30","Sample.1","chr18",135000,80206643,405,0.057418184083399
"31","Sample.1","chr19",175000,29890000,525,-0.146781815916601
"32","Sample.1","chr19",29975000,32370000,13,0.052718184083399
"33","Sample.1","chr19",32490000,34390000,23,-0.134881815916601
"34","Sample.1","chr19",34455000,58588808,508,-0.470981815916601
"35","Sample.1","chr2",110000,46830000,424,-0.305681815916601
"36","Sample.1","chr2",46880000,49160000,21,-1.3103818159166
"37","Sample.1","chr2",49835000,200815000,899,-0.305381815916601
"38","Sample.1","chr2",200840000,201305000,10,-0.537681815916601
"39","Sample.1","chr2",201405000,242111765,410,-0.314281815916601
"40","Sample.1","chr20",178168,64292084,638,-0.024681815916601
"41","Sample.1","chr21",10569444,46679992,257,0.034318184083399
"42","Sample.1","chr22",16567005,50769234,496,-0.066281815916601
"43","Sample.1","chr3",115000,198097780,1356,0.018518184083399
"44","Sample.1","chr4",110000,190066561,1017,0.058118184083399
"45","Sample.1","chr5",50000,181369130,1233,0.044618184083399
"46","Sample.1","chr6",140000,170662990,1391,-0.013181815916601
"47","Sample.1","chr7",50000,159247987,1257,-0.360881815916601
"48","Sample.1","chr8",195000,145039318,1034,0.012718184083399
"49","Sample.1","chr9",215000,138187359,710,-0.026481815916601
"50","Sample.1","chrX",2528744,152870000,493,0.420118184083399
"51","Sample.1","chrX",152950000,154350000,26,0.248918184083399
"52","Sample.1","chrX",154380000,155645448,15,0.399418184083399
"53","Sample.1","chrY",4728744,21244771,11,-3.9873818159166
