"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,1450000,7,-0.573500138274826
"2","Sample.1","chr1",1550000,55100000,461,0.0985998617251737
"3","Sample.1","chr1",55250000,227600000,845,0.344299861725174
"4","Sample.1","chr1",227750000,228654182,10,0.0828998617251737
"5","Sample.1","chr1",228750000,235050000,52,0.398999861725174
"6","Sample.1","chr1",235200000,248923211,88,0.0214998617251737
"7","Sample.1","chr10",105000,133595233,829,0.176399861725174
"8","Sample.1","chr11",180000,2550000,24,-0.222300138274826
"9","Sample.1","chr11",2650000,79750000,477,-0.00530013827482632
"10","Sample.1","chr11",80450000,85350000,14,0.425299861725174
"11","Sample.1","chr11",85650000,86950000,14,0.0690998617251737
"12","Sample.1","chr11",87200000,100850000,43,-0.212400138274826
"13","Sample.1","chr11",101000000,117650000,98,0.0557998617251737
"14","Sample.1","chr11",117750000,125850000,77,-0.295900138274826
"15","Sample.1","chr11",125950000,134988311,63,-0.891200138274826
"16","Sample.1","chr12",105000,8850000,76,-0.0121001382748263
"17","Sample.1","chr12",8950000,45500000,179,0.314299861725174
"18","Sample.1","chr12",45800000,133182655,553,0.0662998617251737
"19","Sample.1","chr13",18704053,36950000,116,0.257199861725174
"20","Sample.1","chr13",37050000,66750000,128,-0.259200138274826
"21","Sample.1","chr13",67050000,114327164,182,0.554199861725174
"22","Sample.1","chr14",19855857,34250000,77,0.269599861725174
"23","Sample.1","chr14",34450000,57100000,102,0.0280998617251737
"24","Sample.1","chr14",57250000,67750000,74,-0.324200138274826
"25","Sample.1","chr14",67950000,69150000,12,0.0674998617251737
"26","Sample.1","chr14",69250000,106841859,268,-0.357200138274826
"27","Sample.1","chr15",20232279,24250000,10,-0.111100138274826
"28","Sample.1","chr15",24700000,32300000,44,0.273999861725174
"29","Sample.1","chr15",32650000,33950000,11,0.467099861725174
"30","Sample.1","chr15",34050000,34950000,7,0.243999861725174
"31","Sample.1","chr15",35050000,39850000,27,0.509799861725174
"32","Sample.1","chr15",39950000,45650000,52,0.224099861725174
"33","Sample.1","chr15",46000000,51500000,34,0.424199861725174
"34","Sample.1","chr15",51650000,63950000,81,0.203699861725174
"35","Sample.1","chr15",64050000,101840595,285,-0.0158001382748263
"36","Sample.1","chr16",55000,34194665,219,-0.464000138274826
"37","Sample.1","chr16",34892311,52350000,45,-0.0781001382748263
"38","Sample.1","chr16",52550000,90114173,249,-0.383500138274826
"39","Sample.1","chr17",130000,650000,6,-0.0926001382748263
"40","Sample.1","chr17",750000,10400000,91,-0.445700138274826
"41","Sample.1","chr17",10550000,22631840,76,0.564599861725174
"42","Sample.1","chr17",27067990,51350000,205,0.110399861725174
"43","Sample.1","chr17",51550000,56300000,14,0.454199861725174
"44","Sample.1","chr17",56600000,60800000,39,0.141399861725174
"45","Sample.1","chr17",61000000,63250000,14,0.486299861725174
"46","Sample.1","chr17",63450000,66250000,22,0.125699861725174
"47","Sample.1","chr17",66350000,68450000,21,0.341999861725174
"48","Sample.1","chr17",68600000,72250000,18,0.660199861725174
"49","Sample.1","chr17",72350000,74650000,23,0.392499861725174
"50","Sample.1","chr17",74750000,83123721,84,0.153699861725174
"51","Sample.1","chr18",105000,80231643,342,0.251299861725174
"52","Sample.1","chr19",180000,43750000,339,-0.00490013827482633
"53","Sample.1","chr19",43850000,44450000,7,0.249999861725174
"54","Sample.1","chr19",44550000,58553808,138,0.00429986172517367
"55","Sample.1","chr2",55000,3650000,34,-0.246600138274826
"56","Sample.1","chr2",3800000,155800000,792,0.117699861725174
"57","Sample.1","chr2",156350000,173950000,104,-0.257200138274826
"58","Sample.1","chr2",174050000,242091765,393,0.0270998617251737
"59","Sample.1","chr20",133168,61750000,393,0.280799861725174
"60","Sample.1","chr20",61850000,64267084,25,0.0960998617251737
"61","Sample.1","chr21",10569444,46649992,181,0.0235998617251737
"62","Sample.1","chr22",16657005,50754234,290,-0.0826001382748263
"63","Sample.1","chr3",155000,186850000,946,0.239999861725174
"64","Sample.1","chr3",186950000,189250000,20,-0.207700138274826
"65","Sample.1","chr3",189450000,192200000,16,0.370499861725174
"66","Sample.1","chr3",192450000,198117780,51,0.101099861725174
"67","Sample.1","chr4",55000,190061561,804,0.156799861725174
"68","Sample.1","chr5",55000,650000,7,-0.251300138274826
"69","Sample.1","chr5",750000,52250000,211,0.277599861725174
"70","Sample.1","chr5",52750000,181339130,697,0.0528998617251737
"71","Sample.1","chr6",180000,15100000,115,-0.976500138274826
"72","Sample.1","chr6",15250000,57250000,302,-0.371000138274826
"73","Sample.1","chr6",57876944,85250000,72,0.251499861725174
"74","Sample.1","chr6",85450000,116350000,125,-0.316000138274826
"75","Sample.1","chr6",116450000,170622990,327,0.252399861725174
"76","Sample.1","chr7",55000,6750000,61,-0.223800138274826
"77","Sample.1","chr7",6900000,43850000,205,0.0562998617251737
"78","Sample.1","chr7",43950000,45850000,18,-0.160800138274826
"79","Sample.1","chr7",46000000,55700000,44,0.0422998617251737
"80","Sample.1","chr7",55950000,62803390,11,-0.193300138274826
"81","Sample.1","chr7",63500000,64400000,6,0.219699861725174
"82","Sample.1","chr7",64550000,67100000,21,-0.219900138274826
"83","Sample.1","chr7",67550000,70750000,11,0.0685998617251737
"84","Sample.1","chr7",70950000,76850000,33,-0.248900138274826
"85","Sample.1","chr7",77250000,159217987,452,-0.0122001382748263
"86","Sample.1","chr8",180000,141150000,720,0.0230998617251737
"87","Sample.1","chr8",141250000,145039318,39,-0.220600138274826
"88","Sample.1","chr9",205000,950000,6,-0.742000138274826
"89","Sample.1","chr9",1250000,6800000,28,-0.174100138274826
"90","Sample.1","chr9",7100000,17150000,24,0.116199861725174
"91","Sample.1","chr9",17950000,21700000,14,-0.323400138274826
"92","Sample.1","chr9",21850000,127350000,370,-0.00590013827482633
"93","Sample.1","chr9",127450000,138167359,106,-0.210400138274826
"94","Sample.1","chrX",2518744,42300000,132,-0.639900138274826
"95","Sample.1","chrX",43150000,63081271,68,0.840599861725174
"96","Sample.1","chrX",63950000,137650000,193,-0.694400138274826
"97","Sample.1","chrX",138250000,152850000,35,1.05539986172517
"98","Sample.1","chrX",152950000,154600000,14,0.738699861725174
"99","Sample.1","chrX",154750000,155615448,4,1.04639986172517
"100","Sample.1","chrY",4518744,21219771,13,-4.20110013827483
