"","value"
"chr1-001",0.155242319217238
"chr1-002",0.165103058219436
"chr1-003",0.110562002903178
"chr1-004",-0.0462765940083752
"chr1-005",0.0510150985459658
"chr1-006",-0.174044793960093
"chr1-007",-0.0343619096129582
"chr1-008",0.0553288280932405
"chr1-009",-0.0687774745614325
"chr1-010",0.0518384930564696
"chr1-011",0.0274671289522796
"chr1-012",0.0807265339649045
"chr1-013",-0.0641186657716764
"chr1-014",-0.0254947851450736
"chr1-015",-0.143187156259276
"chr1-016",-0.175577369497019
"chr1-017",0.0380157410897993
"chr1-018",0.0664052781655272
"chr1-019",0.115316566136783
"chr1-020",-0.127302968342269
"chr1-021",-0.164286472884852
"chr1-022",-0.00899869610896707
"chr1-023",-0.0185019647403335
"chr1-024",0.013279024899197
"chr1-025",-0.125952442916285
"chr1-026",-0.00765004567861189
"chr1-027",-0.0192110499831742
"chr1-028",-0.0835581961735619
"chr1-029",-0.00805449291114804
"chr1-030",0.091572281737662
"chr1-031",0.0181696682119895
"chr1-032",-0.109707054342479
"chr1-033",-0.432216865048516
"chr1-034",-0.0655426950088459
"chr1-035",0.0485806830445142
"chr1-036",0.0111388771154797
"chr1-037",-0.0954936732720359
"chr1-038",-0.0980930911896161
"chr1-039",0.0573036598139077
"chr1-040",-0.0738363008099637
"chr1-041",-0.0293168486404381
"chr1-042",-0.154251304124251
"chr1-043",0.00426710631926438
"chr1-044",-0.0166295785658632
"chr1-045",-0.0649597586879069
"chr1-046",-0.0407727400409463
"chr1-047",0.0181021063924704
"chr1-048",0.0277820714812593
"chr1-049",0.0241942972788861
"chr1-050",-0.0897458038216248
"chr1-051",-0.0876359897317033
"chr1-052",-0.282190287451546
"chr1-053",-0.477819566125161
"chr1-054",0.0222083320002109
"chr1-055",-0.0248533605704451
"chr1-056",0.00305073324763475
"chr1-057",0.0233629678219222
"chr1-058",-0.0704811454302736
"chr1-059",-0.216402227462755
"chr1-060",-0.218224987214347
"chr1-061",-0.2739464377124
"chr1-062",-0.10410724213635
"chr1-063",-0.230407821853304
"chr1-064",-0.35371271171755
"chr1-065",0.178615939910643
"chr1-066",-0.0481108072559264
"chr1-067",-0.102401034609982
"chr1-068",-0.179578732376702
"chr1-069",0.0301599630709592
"chr1-070",-0.163955776746626
"chr1-071",-0.104290508374471
"chr1-072",-0.110936566731703
"chr1-073",0.00554192755143993
"chr1-074",0.0386561249447612
"chr1-075",0.150113899044822
"chr1-076",0.184077893251427
"chr1-077",0.223261818148387
"chr1-078",-0.0890573305390506
"chr1-079",-0.131509435542171
"chr1-080",-0.136799620493173
"chr1-081",0.100454340740584
"chr1-082",-0.0863307755380573
"chr1-083",-0.202842812643651
"chr1-084",0.195952383358915
"chr1-085",0.0143953484457803
"chr1-086",-0.0989094986674297
"chr1-087",-0.124215848421764
"chr1-088",-0.0213249392845166
"chr1-089",0.0142074746872687
"chr1-090",0.0409003614568823
"chr1-091",-0.158518019752776
"chr1-092",0.210724152270798
"chr1-093",-0.094296416788555
"chr1-094",-0.0292215038524165
"chr1-095",0.0470742807141075
"chr1-096",0.0225113575037404
"chr1-097",-0.0223564176395983
"chr1-098",-0.127533437433024
"chr1-099",-0.0446646436541115
"chr1-100",0.0180500330725123
"chr1-101",-0.0861959544957826
"chr1-102",0.216419475627255
"chr1-103",-0.0474575585325974
"chr1-104",0.0739679446291221
"chr1-105",-0.112556572160186
"chr1-106",0.151890903007181
"chr1-107",-0.0540072800086364
"chr1-108",-0.262622874010796
"chr1-109",-0.272948197841022
"chr1-110",0.164112976065934
"chr1-111",-0.0391780133375343
"chr1-112",-0.00718984537895326
"chr1-113",-0.120421007120852
"chr1-114",-0.083746810348605
"chr1-115",0.0479132138935655
"chr1-116",-0.0230633689294901
"chr1-117",-0.0363529591301621
"chr1-118",-0.0163097512022452
"chr1-119",-0.170154568214535
"chr1-120",-0.10502020503753
"chr1-121",0.138692236884642
"chr1-122",-0.0111621144533876
"chr1-123",-0.143269521864467
"chr1-124",0.00893275347400143
"chr1-125",-0.0799432601343558
"chr1-126",-0.0968893109393827
"chr1-127",-0.0285479450577907
"chr1-128",-0.139274497647236
"chr1-129",-0.0352448964495237
"chr1-130",-0.045714598988952
"chr1-131",0.017158840749159
"chr1-132",0.10355432214168
"chr1-133",-0.00669327868076862
"chr1-134",-0.215423703452366
"chr1-135",-0.0206584092199326
"chr1-136",0.0225070094552989
"chr1-137",0.110493746612711
"chr1-138",0.0433390919117567
"chr1-139",-0.248261424010062
"chr1-140",-0.238492057471064
"chr1-141",-0.315787946651627
"chr1-142",-0.208201546090422
"chr1-143",0.0242486989890233
"chr1-144",-0.151471535764483
"chr1-145",-0.134193866223454
"chr1-146",-0.0160786080614199
"chr1-147",-0.132220423833113
"chr1-148",-0.119992401362658
"chr1-149",-0.0991847551126705
"chr1-150",-0.112553717253335
"chr1-151",-0.0193202269944739
"chr1-152",-0.0205800161647949
"chr1-153",-0.018617103674044
"chr1-154",-0.0808513756504052
"chr1-155",-0.0208477416716667
"chr1-156",-0.0904980454221087
"chr1-157",-0.342627603675276
"chr1-158",-0.12294175524312
"chr1-159",-0.265181440127083
"chr1-160",-0.145726664997409
"chr1-161",-0.0207604905434613
"chr1-162",-0.0756932076838893
"chr1-163",-0.253577624958139
"chr1-164",-0.159800517561644
"chr1-165",-0.022320551923019
"chr1-166",-0.102135576671224
"chr1-167",-0.0019791796379848
"chr1-168",-0.0393174981238178
"chr1-169",-0.144185093755883
"chr1-170",-0.0532942889637206
"chr1-171",-0.376242232254493
"chr1-172",0.327119546729392
"chr1-173",0.1630350337358
"chr1-174",-0.152923094439984
"chr1-175",-0.0357310252740054
"chr1-176",0.118702867607777
"chr1-177",0.0834547796051381
"chr1-178",0.103752639922849
"chr1-179",0.0623459657567209
"chr1-180",-0.173917405656619
"chr1-181",-0.0384547785166822
"chr1-182",-0.0425707242769825
"chr1-183",-0.0188376590481822
"chr1-184",-0.0554568071651286
"chr1-185",-0.0272243714698073
"chr1-186",-0.127631016797515
"chr1-187",-0.0541122444728795
"chr1-188",-0.215784657245094
"chr1-189",-0.14171773223915
"chr1-190",-0.352662587031903
"chr1-191",-0.206188509195073
"chr1-192",-0.173924022094828
"chr1-193",-0.0262534290373268
"chr1-194",-0.0526424100438674
"chr1-195",-0.00785481146154224
"chr1-196",0.000542115647847337
"chr1-197",0.157505049491495
"chr1-198",-0.317467191409623
"chr1-199",0.0120261388433922
"chr1-200",0.00383603654115741
"chr1-201",-0.194497226115961
"chr1-202",-0.0084720065453999
"chr1-203",-0.227298179148503
"chr1-204",-0.00785696822618264
"chr1-205",-0.209121815917074
"chr1-206",-0.0579219503764377
"chr1-207",-0.0534040250911304
"chr1-208",0.0708425227734843
"chr1-209",0.0474662833254422
"chr1-210",0.138283140042458
"chr1-211",0.10954244449926
"chr1-212",-0.0210695870525338
"chr1-213",-0.104783644723282
"chr1-214",-0.0571834871141564
"chr1-215",-0.0919823295891754
"chr1-216",-0.200518235180093
"chr1-217",-0.114318793284456
"chr1-218",-0.055061079399168
"chr1-219",-0.0310040494228026
"chr1-220",-0.0159293675693026
"chr1-221",-0.138830019806973
"chr1-222",-0.227066101966039
"chr1-223",0.0297391276415147
