"","value"
"chr1-001",-0.00749618053656084
"chr1-002",0.172878198096544
"chr1-003",0.0276994074055183
"chr1-004",-0.0334207396215124
"chr1-005",0.0280726627429781
"chr1-006",-0.10425178883977
"chr1-007",0.0331677792814441
"chr1-008",-0.0606974229309607
"chr1-009",-0.140266356089865
"chr1-010",0.0250584107702445
"chr1-011",0.0250685375468555
"chr1-012",-0.032076102940631
"chr1-013",-0.15820441523163
"chr1-014",-0.0794809660848848
"chr1-015",-0.131669797883935
"chr1-016",-0.284236835047569
"chr1-017",-0.0334767534685314
"chr1-018",0.0209699344257393
"chr1-019",0.130962012514422
"chr1-020",-0.0717356243015487
"chr1-021",-0.247558443767631
"chr1-022",-0.104385463861273
"chr1-023",-0.12358941550592
"chr1-024",-0.111995687797465
"chr1-025",-0.147950372554785
"chr1-026",-0.12633172317254
"chr1-027",-0.0338824290102983
"chr1-028",-0.23917400367345
"chr1-029",-0.144185071411651
"chr1-030",-0.0174877932654768
"chr1-031",0.0421446682601976
"chr1-032",-0.181734423965421
"chr1-033",-0.516839385620592
"chr1-034",-0.289736508182161
"chr1-035",-0.157460914470802
"chr1-036",-0.147739054217638
"chr1-037",-0.262238281518063
"chr1-038",-0.230470949132192
"chr1-039",0.123097473892815
"chr1-040",-0.175325708266913
"chr1-041",-0.201894077853123
"chr1-042",-0.267147375810291
"chr1-043",-0.0706569813446315
"chr1-044",-0.130722572783405
"chr1-045",-0.333409922129803
"chr1-046",-0.241033785786812
"chr1-047",-0.179817867546885
"chr1-048",-0.17354465321808
"chr1-049",-0.0633541836667387
"chr1-050",-0.210726063056764
"chr1-051",-0.197959317207526
"chr1-052",-0.271680683617259
"chr1-053",-0.192055079012632
"chr1-054",-0.0702131956316027
"chr1-055",-0.0200519545429697
"chr1-056",-0.018292091947956
"chr1-057",-0.129931431819979
"chr1-058",-0.190323932757191
"chr1-059",-0.372325518129735
"chr1-060",-0.321910136538249
"chr1-061",-0.299941509905789
"chr1-062",-0.211663958165463
"chr1-063",-0.325891902756769
"chr1-064",-0.237707424652412
"chr1-065",0.0728255402360057
"chr1-066",0.0775549111468031
"chr1-067",-0.133428619974404
"chr1-068",-0.133509982294357
"chr1-069",0.0260838794271672
"chr1-070",-0.101057538579835
"chr1-071",-0.109578319755884
"chr1-072",-0.143421715636851
"chr1-073",0.152133197900989
"chr1-074",-0.0439924616576957
"chr1-075",-0.0879517748597962
"chr1-076",0.132732847142141
"chr1-077",0.285330294294151
"chr1-078",-0.238048583876547
"chr1-079",-0.161861001053163
"chr1-080",-0.0832217585666486
"chr1-081",0.0711976077618316
"chr1-082",-0.0431398333768361
"chr1-083",0.00033468684636338
"chr1-084",0.446458997120728
"chr1-085",-0.112388808763197
"chr1-086",0.0948657599034614
"chr1-087",-0.0103127840564287
"chr1-088",-0.0640427327713096
"chr1-089",-0.123308273193228
"chr1-090",0.0531036425564355
"chr1-091",-0.117288749708879
"chr1-092",0.21656452127783
"chr1-093",-0.0988201136114555
"chr1-094",-0.0504235735429384
"chr1-095",-0.0965857277380986
"chr1-096",0.0337218950512361
"chr1-097",-0.114099022983963
"chr1-098",-0.202592141177975
"chr1-099",-0.125320758489122
"chr1-100",0.0678327664324296
"chr1-101",-0.0674259623306298
"chr1-102",-0.0125535413870374
"chr1-103",-0.0592688041751244
"chr1-104",-0.0158484184892238
"chr1-105",-0.0986307498684718
"chr1-106",0.467254062033744
"chr1-107",-0.0633960014027794
"chr1-108",-0.0784052152818088
"chr1-109",-0.0405619271621339
"chr1-110",0.047682405970336
"chr1-111",-0.132927119296022
"chr1-112",-0.277154567600799
"chr1-113",-0.243632730308547
"chr1-114",-0.301499922796188
"chr1-115",-0.170234104018403
"chr1-116",-0.103057244166476
"chr1-117",-0.150879590945494
"chr1-118",-0.247176199520424
"chr1-119",-0.22182261075803
"chr1-120",-0.368572689943169
"chr1-121",0.24922320956703
"chr1-122",-0.0980555459604041
"chr1-123",0.0147704057163973
"chr1-124",0.151650695053279
"chr1-125",0.191052882488528
"chr1-126",0.0722825303139526
"chr1-127",-0.0899605708183581
"chr1-128",-0.0690959045196027
"chr1-129",-0.0585443953910671
"chr1-130",0.138912821173625
"chr1-131",-0.147923732963962
"chr1-132",-0.0375909643103908
"chr1-133",-0.0826122539572161
"chr1-134",-0.157548757562546
"chr1-135",-0.215827812541204
"chr1-136",-0.161866551050981
"chr1-137",-0.122774031577587
"chr1-138",-0.132323239463886
"chr1-139",-0.232264277187615
"chr1-140",-0.239788706032462
"chr1-141",-0.403193831106512
"chr1-142",-0.256950311726888
"chr1-143",-0.106890639072701
"chr1-144",-0.246661344207844
"chr1-145",-0.141228380509428
"chr1-146",-0.208114153415344
"chr1-147",-0.176839562744221
"chr1-148",-0.205914449471793
"chr1-149",-0.114353637950632
"chr1-150",-0.156811560298435
"chr1-151",-0.1679043770614
"chr1-152",0.0591017690089776
"chr1-153",-0.0839129510313637
"chr1-154",-0.107043749105348
"chr1-155",-0.0595067402542018
"chr1-156",0.000283183534749555
"chr1-157",-0.305907419804616
"chr1-158",-0.0611957164528354
"chr1-159",-0.199649915855338
"chr1-160",-0.051407522184069
"chr1-161",-0.114687664220609
"chr1-162",-0.192244642326119
"chr1-163",-0.227503331364929
"chr1-164",-0.228196653362198
"chr1-165",-0.0926772097151496
"chr1-166",-0.222539236015327
"chr1-167",-0.0670575560852823
"chr1-168",-0.00852718225186585
"chr1-169",0.0171274419276897
"chr1-170",0.0150086200872616
"chr1-171",-0.367248566736097
"chr1-172",0.359543461812723
"chr1-173",0.555930191437628
"chr1-174",-0.0694053300282374
"chr1-175",-0.0416395369972735
"chr1-176",0.414578188054307
"chr1-177",0.350680180688939
"chr1-178",0.217387306774021
"chr1-179",-0.0955362953864821
"chr1-180",-0.047813191855293
"chr1-181",0.0514992491138483
"chr1-182",0.0890161322827024
"chr1-183",-0.189288752349738
"chr1-184",-0.198894387405727
"chr1-185",-0.226760414699603
"chr1-186",-0.20892036917907
"chr1-187",-0.201371086427095
"chr1-188",-0.280085614488089
"chr1-189",-0.212061849968002
"chr1-190",-0.456187561980376
"chr1-191",-0.311381730183791
"chr1-192",-0.208606664191212
"chr1-193",-0.129110344310258
"chr1-194",-0.146968384508447
"chr1-195",-0.0142297308460829
"chr1-196",-0.00174618685981076
"chr1-197",0.176847646549556
"chr1-198",-0.109922948476249
"chr1-199",0.016072611131171
"chr1-200",-0.0128838986104346
"chr1-201",-0.143173297832948
"chr1-202",0.0153961450191987
"chr1-203",-0.178670937192994
"chr1-204",-0.140867779707617
"chr1-205",-0.282499409027039
"chr1-206",-0.10141636376162
"chr1-207",-0.00789771914984684
"chr1-208",-0.0424562689047755
"chr1-209",-0.0590361574175387
"chr1-210",-0.0362080861088855
"chr1-211",-0.0470474672831423
"chr1-212",-0.052647085800029
"chr1-213",-0.172583005940581
"chr1-214",-0.114055529411992
"chr1-215",-0.159153617822727
"chr1-216",-0.131012100497163
"chr1-217",-0.0530236347723273
"chr1-218",-0.153801239129486
"chr1-219",-0.0609051371749433
"chr1-220",-0.0282544054152763
"chr1-221",-0.0414045339699539
"chr1-222",-0.0520062829560853
"chr1-223",0.181029719578781
