"","value"
"chr1-0001",-0.0794578799859212
"chr1-0002",0.0457890653677437
"chr1-0003",0.0685084326535162
"chr1-0004",-0.145436300908149
"chr1-0005",-0.0107535776227057
"chr1-0006",-0.185867137646868
"chr1-0007",-0.0569543020033249
"chr1-0008",0.0470354014563527
"chr1-0009",0.139943747949771
"chr1-0010",0.123355593532001
"chr1-0011",0.0192872408824918
"chr1-0012",0.0226954277536182
"chr1-0013",0.143301530862783
"chr1-0014",0.370982465150457
"chr1-0015",0.25486715326707
"chr1-0016",0.0653616156492681
"chr1-0017",0.174322711285501
"chr1-0018",0.191644008941862
"chr1-0019",0.175328280009278
"chr1-0020",-0.000304240389041416
"chr1-0021",0.0291818113140348
"chr1-0022",-0.149856269021238
"chr1-0023",0.148544006297592
"chr1-0024",-0.0241663828121319
"chr1-0025",-0.0196638518135091
"chr1-0026",0.261547638863314
"chr1-0027",0.0984905635330692
"chr1-0028",0.24405395788654
"chr1-0029",0.0764472354905086
"chr1-0030",0.120222276870189
"chr1-0031",-0.0811320544240752
"chr1-0032",0.300523809233597
"chr1-0033",0.142096871821678
"chr1-0034",0.189706015984625
"chr1-0035",0.161567016040034
"chr1-0036",0.196215161408887
"chr1-0037",0.154524949078152
"chr1-0038",0.0609565655216953
"chr1-0039",0.186435775263844
"chr1-0040",0.0726687811179728
"chr1-0041",0.111104811107179
"chr1-0042",-0.241575098309054
"chr1-0043",0.0735975728775571
"chr1-0044",0.19065046135317
"chr1-0045",0.162541310581897
"chr1-0046",0.112636203180459
"chr1-0047",0.209781384169259
"chr1-0048",0.0950209482616903
"chr1-0049",0.0772868393259534
"chr1-0050",0.0681450880050882
"chr1-0051",0.230029260992865
"chr1-0052",0.306723751311359
"chr1-0053",0.113141602317551
"chr1-0054",0.218431933260702
"chr1-0055",0.373046559066566
"chr1-0056",0.245074339554319
"chr1-0057",-0.169698802731568
"chr1-0058",-0.0353003448065714
"chr1-0059",-0.0350402767605306
"chr1-0060",-0.0502071871744625
"chr1-0061",-0.233682002321003
"chr1-0062",-0.13633154361547
"chr1-0063",-0.0922113960960416
"chr1-0064",0.213320603337582
"chr1-0065",-0.10050662334253
"chr1-0066",-0.0848260062075745
"chr1-0067",0.159000896569151
"chr1-0068",0.0709505953409074
"chr1-0069",0.14113108061114
"chr1-0070",0.121354807926781
"chr1-0071",0.0964167448523531
"chr1-0072",0.0391572219827048
"chr1-0073",0.00803482668782869
"chr1-0074",0.0797265630693101
"chr1-0075",-0.0273147750494613
"chr1-0076",0.0675659059721941
"chr1-0077",-0.0410378811916324
"chr1-0078",-0.0934146564523584
"chr1-0079",-0.0739114801405168
"chr1-0080",0.253712539419533
"chr1-0081",-0.137758231984825
"chr1-0082",0.0742347055854764
"chr1-0083",-0.0279762043789226
"chr1-0084",0.0134038770864936
"chr1-0085",0.0783733324684063
"chr1-0086",0.0204039021508966
"chr1-0087",0.0645061765793411
"chr1-0088",0.0132575359198847
"chr1-0089",0.0907097953280688
"chr1-0090",0.0799712951152405
"chr1-0091",0.120977232381417
"chr1-0092",-0.187068701912818
"chr1-0093",-0.0994961712748984
"chr1-0094",-0.147515230144418
"chr1-0095",-0.131256874490572
"chr1-0096",0.0139805122825486
"chr1-0097",-0.0362988846825699
"chr1-0098",0.0498937630620702
"chr1-0099",-0.209776481425613
"chr1-0100",0.0103200526966893
"chr1-0101",0.016830676721466
"chr1-0102",-0.0870578271362623
"chr1-0103",-0.079693240946454
"chr1-0104",-0.231881955226495
"chr1-0105",-0.098082706406257
"chr1-0106",-0.0989441026980424
"chr1-0107",-0.184900861826031
"chr1-0108",0.0563264515855232
"chr1-0109",-0.0831405985404783
"chr1-0110",-0.0538382835601319
"chr1-0111",-0.046643755140875
"chr1-0112",-0.194086126014337
"chr1-0113",-0.0311281187036304
"chr1-0114",0.121197198086942
"chr1-0115",0.107910526121338
"chr1-0116",0.158493182226985
"chr1-0117",-0.0922340754514649
"chr1-0118",0.106337892080355
"chr1-0119",-0.0482620502395889
"chr1-0120",-0.147398085922953
"chr1-0121",0.0500376082690855
"chr1-0122",-0.0182094335960879
"chr1-0123",-0.0818265841117282
"chr1-0124",-0.261432574938172
"chr1-0125",-0.131780820674828
"chr1-0126",0.0463164565161373
"chr1-0127",-0.078116516910062
"chr1-0128",-0.0101693531914851
"chr1-0129",-0.0543452248432365
"chr1-0130",-0.0203782800252168
"chr1-0131",0.0768936255713538
"chr1-0132",-0.181897996022693
"chr1-0133",-0.0777799130300213
"chr1-0134",-0.0246404684652773
"chr1-0135",0.12841841647522
"chr1-0136",0.101891274460093
"chr1-0137",0.0462037319818419
"chr1-0138",-0.0360456963672097
"chr1-0139",0.0302078405119204
"chr1-0140",-0.0552320446584406
"chr1-0141",-0.144052518991872
"chr1-0142",-0.0964484486709343
"chr1-0143",-0.0121654545124179
"chr1-0144",0.203844916493305
"chr1-0145",0.325595291529811
"chr1-0146",0.0162945567782334
"chr1-0147",-0.113362256113056
"chr1-0148",0.012279986647331
"chr1-0149",-0.0138192431656128
"chr1-0150",-0.0457421626603278
"chr1-0151",-0.0843929444293822
"chr1-0152",0.142387522989574
"chr1-0153",0.0224943611627309
"chr1-0154",-8.24696818002048e-05
"chr1-0155",0.0345314793753761
"chr1-0156",0.0090425320656355
"chr1-0157",-0.00975840033824863
"chr1-0158",-0.0464278687031448
"chr1-0159",-0.104221664188738
"chr1-0160",-0.112965742086092
"chr1-0161",-0.159981754895435
"chr1-0162",-0.416669939677438
"chr1-0163",0.232469521758239
"chr1-0164",-0.0811398905486003
"chr1-0165",-0.138704354541564
"chr1-0166",-0.00916482212342196
"chr1-0167",-0.384457406773077
"chr1-0168",-0.212455944970745
"chr1-0169",-0.138979701545653
"chr1-0170",-0.167684502529212
"chr1-0171",-0.0785135018889488
"chr1-0172",-0.00864298457256362
"chr1-0173",0.114814027890856
"chr1-0174",0.195988761832206
