"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","2025073003_R03C01","chr1",548184,17825000,290,36.6476117705789,5.06312156335545e-291,-0.291,-0.294
"2","2025073003_R03C01","chr1",17900000,185512500,1056,12.9011720634881,1.48628017146763e-35,0,-0.002
"3","2025073003_R03C01","chr1",185937500,200487500,28,11.4382818090412,5.06695852004011e-28,-0.274,-0.29
"4","2025073003_R03C01","chr1",200712500,249195311,361,NA,NA,-0.018,-0.018
"5","2025073003_R03C01","chr10",117500,38550000,250,28.1763579523442,7.49321420149827e-172,-0.064,-0.062
"6","2025073003_R03C01","chr10",38759418,135462374,658,NA,NA,-0.421,-0.394
"7","2025073003_R03C01","chr11",130000,48175000,377,11.48478832501,2.97358764528934e-28,-0.053,-0.039
"8","2025073003_R03C01","chr11",48625000,56525000,12,11.7197737420387,2.5092200536497e-29,-0.493,-0.414
"9","2025073003_R03C01","chr11",56800000,134885758,660,NA,NA,-0.037,-0.012
"10","2025073003_R03C01","chr12",172870,34703347,237,16.4553783153296,1.56559704456068e-58,-0.07,-0.056
"11","2025073003_R03C01","chr12",38190847,47587500,34,9.54495956308571,1.90871023561083e-19,-0.648,-0.664
"12","2025073003_R03C01","chr12",47900000,92975000,278,26.1222743000837,1.02875367779627e-147,-0.309,-0.298
"13","2025073003_R03C01","chr12",93325000,133758448,383,NA,NA,-0.011,0.002
"14","2025073003_R03C01","chr13",19135000,19725000,3,5.08268535156906,1.86667031090517e-05,-0.501,-0.527
"15","2025073003_R03C01","chr13",19950000,42562500,146,19.1717123189362,1.21585086664085e-79,-0.101,-0.071
"16","2025073003_R03C01","chr13",42612500,53925000,77,7.15706616474483,5.74127203418243e-11,-0.522,-0.487
"17","2025073003_R03C01","chr13",54737500,94850000,61,9.83679703444742,9.65372628349173e-21,-0.809,-0.845
"18","2025073003_R03C01","chr13",95187500,115067439,170,NA,NA,-0.489,-0.455
"19","2025073003_R03C01","chr14",19312500,101362500,474,13.4798205683592,5.06131201098887e-39,-0.043,-0.033
"20","2025073003_R03C01","chr14",101400000,101512500,5,13.2455961562767,4.51772478765807e-38,-1.342,-1.396
"21","2025073003_R03C01","chr14",101537500,107119770,109,NA,NA,-0.014,0
"22","2025073003_R03C01","chr15",20237500,102410696,610,NA,NA,0.1,0.111
"23","2025073003_R03C01","chr16",92500,987500,32,16.0068752795144,2.71046249836119e-55,-0.234,-0.228
"24","2025073003_R03C01","chr16",1012500,31812500,316,40.5350531990276,0,0.037,0.043
"25","2025073003_R03C01","chr16",32100000,90222377,425,NA,NA,-0.364,-0.337
"26","2025073003_R03C01","chr17",25000,10925000,194,25.39466608668,7.69947259414536e-140,0.032,0.045
"27","2025073003_R03C01","chr17",11137500,22012500,101,29.8012680511668,2.3698941858175e-192,0.377,0.387
"28","2025073003_R03C01","chr17",22144003,81122605,709,NA,NA,0.027,0.032
"29","2025073003_R03C01","chr18",80000,18517949,63,21.1826923898153,2.95459770151842e-97,-0.389,-0.4
"30","2025073003_R03C01","chr18",18612500,77971124,182,NA,NA,-0.034,-0.022
"31","2025073003_R03C01","chr19",180000,3687500,111,26.7142969482287,2.07152667761481e-154,-0.217,-0.212
"32","2025073003_R03C01","chr19",3725000,59096992,823,NA,NA,0.115,0.105
"33","2025073003_R03C01","chr2",105000,82087500,478,24.736021743765,1.76576896662934e-132,-0.477,-0.439
"34","2025073003_R03C01","chr2",83425000,86500000,25,17.8498028271583,1.25229197377339e-68,0.439,0.447
"35","2025073003_R03C01","chr2",86625000,243038738,819,NA,NA,-0.063,-0.052
"36","2025073003_R03C01","chr20",155000,62920260,400,NA,NA,0.024,0.028
"37","2025073003_R03C01","chr21",10848948,48097448,171,NA,NA,-0.055,-0.027
"38","2025073003_R03C01","chr22",16162500,51209783,337,NA,NA,0.028,0.04
"39","2025073003_R03C01","chr3",155000,74362500,441,14.7528809528124,7.82462899504059e-47,-0.029,-0.018
"40","2025073003_R03C01","chr3",75050000,98037500,30,10.9190494072798,1.96914029052651e-25,-0.345,-0.351
"41","2025073003_R03C01","chr3",98237500,197893715,520,NA,NA,-0.085,-0.061
"42","2025073003_R03C01","chr4",105000,190984638,774,NA,NA,-0.119,-0.086
"43","2025073003_R03C01","chr5",42500,17940329,149,12.6328404132055,1.65117626764249e-34,-0.058,-0.045
"44","2025073003_R03C01","chr5",19137500,29787500,10,11.7534183548671,1.78005582808982e-29,-0.624,-0.523
"45","2025073003_R03C01","chr5",30925000,180790130,752,NA,NA,-0.061,-0.041
"46","2025073003_R03C01","chr6",167500,67525000,571,33.3218850641706,1.51376835953103e-240,-0.403,-0.379
"47","2025073003_R03C01","chr6",68950000,170965034,491,NA,NA,-0.057,-0.045
"48","2025073003_R03C01","chr7",55000,77737500,524,11.9199503048963,2.14805443716441e-30,-0.008,0.001
"49","2025073003_R03C01","chr7",78062500,86425000,18,11.6906131401008,3.16754690840171e-29,-0.396,-0.379
"50","2025073003_R03C01","chr7",86675000,159039332,507,NA,NA,-0.006,0.007
"51","2025073003_R03C01","chr8",105000,146264511,784,NA,NA,-0.042,-0.022
"52","2025073003_R03C01","chr9",67500,140989216,384,NA,NA,0.003,0.008
