"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,114550000,762,-0.318122795387445
"2","Sample.1","chr1",114650000,248923211,701,0.030577204612555
"3","Sample.1","chr10",105000,133595233,829,-0.036822795387445
"4","Sample.1","chr11",180000,10750000,92,-0.424922795387445
"5","Sample.1","chr11",10850000,26700000,85,0.225077204612555
"6","Sample.1","chr11",26950000,85750000,340,-0.046422795387445
"7","Sample.1","chr11",85850000,134988311,293,-0.414522795387445
"8","Sample.1","chr12",105000,133182655,808,-0.00702279538744498
"9","Sample.1","chr13",18704053,39300000,124,-0.011622795387445
"10","Sample.1","chr13",39700000,50150000,77,-0.398522795387445
"11","Sample.1","chr13",50250000,74350000,59,0.010477204612555
"12","Sample.1","chr13",74900000,97350000,64,0.281377204612555
"13","Sample.1","chr13",97500000,104700000,41,0.021877204612555
"14","Sample.1","chr13",105550000,109650000,18,0.321577204612555
"15","Sample.1","chr13",109750000,114327164,43,0.017277204612555
"16","Sample.1","chr14",19855857,106841859,533,0.00737720461255502
"17","Sample.1","chr15",20232279,101840595,551,0.026677204612555
"18","Sample.1","chr16",55000,46490341,224,-0.059322795387445
"19","Sample.1","chr16",46650000,90114173,289,-0.422722795387445
"20","Sample.1","chr17",130000,7450000,69,-0.064522795387445
"21","Sample.1","chr17",7550000,9650000,21,-0.397722795387445
"22","Sample.1","chr17",9750000,16350000,39,0.487577204612555
"23","Sample.1","chr17",16450000,21647925,41,0.320277204612555
"24","Sample.1","chr17",22244705,41850000,125,-0.042422795387445
"25","Sample.1","chr17",41950000,42850000,10,-0.456222795387445
"26","Sample.1","chr17",42950000,75350000,231,-0.039522795387445
"27","Sample.1","chr17",75450000,75850000,5,-0.418622795387445
"28","Sample.1","chr17",75950000,77250000,14,-0.088622795387445
"29","Sample.1","chr17",77350000,83123721,58,-0.394722795387445
"30","Sample.1","chr18",105000,80231643,342,0.00617720461255503
"31","Sample.1","chr19",180000,42350000,331,-0.023222795387445
"32","Sample.1","chr19",42450000,49550000,65,-0.454522795387445
"33","Sample.1","chr19",49650000,57850000,81,-0.094522795387445
"34","Sample.1","chr19",57950000,58553808,7,-0.448022795387445
"35","Sample.1","chr2",55000,242091765,1323,-0.00942279538744498
"36","Sample.1","chr20",133168,2750000,26,-0.031322795387445
"37","Sample.1","chr20",2900000,9150000,35,-0.418022795387445
"38","Sample.1","chr20",9400000,57350000,294,-0.036622795387445
"39","Sample.1","chr20",57450000,64267084,63,-0.409422795387445
"40","Sample.1","chr21",10569444,46649992,181,-0.012122795387445
"41","Sample.1","chr22",16657005,31250000,117,-0.048722795387445
"42","Sample.1","chr22",31350000,50754234,173,-0.279322795387445
"43","Sample.1","chr3",155000,85550000,444,-0.411722795387445
"44","Sample.1","chr3",86550000,198117780,589,0.029177204612555
"45","Sample.1","chr4",55000,22700000,129,-0.050922795387445
"46","Sample.1","chr4",23350000,49118462,101,0.290177204612555
"47","Sample.1","chr4",51896976,190061561,574,0.014677204612555
"48","Sample.1","chr5",55000,181339130,915,0.014477204612555
"49","Sample.1","chr6",180000,57876944,418,-0.452222795387445
"50","Sample.1","chr6",60793482,170622990,523,-0.015022795387445
"51","Sample.1","chr7",55000,54600000,319,-0.466522795387445
"52","Sample.1","chr7",54750000,141750000,433,-0.047422795387445
"53","Sample.1","chr7",141850000,159217987,110,-0.258422795387445
"54","Sample.1","chr8",180000,43741872,251,-0.030922795387445
"55","Sample.1","chr8",46063633,141250000,470,0.226977204612555
"56","Sample.1","chr8",141350000,145039318,38,0.030177204612555
"57","Sample.1","chr9",205000,39564735,135,-0.424722795387445
"58","Sample.1","chr9",68460276,92500000,103,0.513677204612555
"59","Sample.1","chr9",92650000,93950000,13,0.306277204612555
"60","Sample.1","chr9",94050000,95350000,10,0.514877204612555
"61","Sample.1","chr9",95450000,95900000,4,-0.238522795387445
"62","Sample.1","chr9",96050000,138167359,283,-0.040722795387445
"63","Sample.1","chrX",2518744,58027790,199,0.360077204612555
"64","Sample.1","chrX",63081271,74300000,42,0.073077204612555
"65","Sample.1","chrX",74650000,76900000,5,0.299577204612555
"66","Sample.1","chrX",77600000,148200000,162,0.081277204612555
"67","Sample.1","chrX",148700000,155615448,38,-0.084622795387445
"68","Sample.1","chrY",4518744,21219771,13,-4.26022279538744
