"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,38625000,528,-0.419994693442419
"2","Sample.1","chr1",38750000,108775000,463,0.218105306557581
"3","Sample.1","chr1",108925000,109175000,5,-0.209594693442419
"4","Sample.1","chr1",109225000,186400000,469,0.155105306557581
"5","Sample.1","chr1",186550000,199550000,38,0.437905306557581
"6","Sample.1","chr1",199850000,208300000,119,0.164605306557581
"7","Sample.1","chr1",208500000,248923211,318,-0.373394693442419
"8","Sample.1","chr10",105000,74400000,517,-0.00889469344241862
"9","Sample.1","chr10",74675000,133620233,512,-0.387894693442419
"10","Sample.1","chr11",155000,134988311,1097,0.00940530655758137
"11","Sample.1","chr12",80000,31325000,254,0.0431053065575814
"12","Sample.1","chr12",31375000,31875000,6,-0.210894693442419
"13","Sample.1","chr12",32025000,133207655,777,-0.000594693442418623
"14","Sample.1","chr13",18729053,47200000,220,0.0325053065575814
"15","Sample.1","chr13",47725000,61850000,58,-0.394594693442419
"16","Sample.1","chr13",63225000,114327164,233,0.0791053065575814
"17","Sample.1","chr14",19855857,71050000,344,0.00680530655758138
"18","Sample.1","chr14",71175000,90275000,133,-0.417894693442419
"19","Sample.1","chr14",90325000,106841859,214,-0.00889469344241862
"20","Sample.1","chr15",20232279,101840595,694,-0.0152946934424186
"21","Sample.1","chr16",55000,48125000,348,-0.0832946934424186
"22","Sample.1","chr16",48175000,54975000,56,-0.417794693442419
"23","Sample.1","chr16",55175000,55725000,6,0.0169053065575814
"24","Sample.1","chr16",55825000,56675000,13,-0.354094693442419
"25","Sample.1","chr16",56725000,57925000,22,-0.0463946934424186
"26","Sample.1","chr16",57975000,90139173,322,-0.397794693442419
"27","Sample.1","chr17",130000,83148721,905,-0.0590946934424186
"28","Sample.1","chr18",130000,80231643,404,0.0403053065575814
"29","Sample.1","chr19",180000,34375000,403,-0.112194693442419
"30","Sample.1","chr19",34425000,58578808,393,-0.490494693442419
"31","Sample.1","chr2",105000,46825000,393,-0.363294693442419
"32","Sample.1","chr2",46875000,49125000,22,-1.49829469344242
"33","Sample.1","chr2",49800000,242116765,1209,-0.365894693442419
"34","Sample.1","chr20",158168,64292084,559,-0.0262946934424186
"35","Sample.1","chr21",10569444,46674992,240,0.0246053065575814
"36","Sample.1","chr22",16557005,50754234,432,-0.0519946934424186
"37","Sample.1","chr3",230000,198142780,1225,0.0104053065575814
"38","Sample.1","chr4",55000,525000,6,-0.203894693442419
"39","Sample.1","chr4",575000,190061561,920,0.0522053065575814
"40","Sample.1","chr5",55000,181364130,1089,0.0356053065575814
"41","Sample.1","chr6",155000,170647990,1167,-0.0221946934424186
"42","Sample.1","chr7",55000,159242987,1049,-0.426194693442419
"43","Sample.1","chr8",205000,145039318,931,0.00350530655758137
"44","Sample.1","chr9",130000,138192359,673,-0.0214946934424186
"45","Sample.1","chrX",2518744,155640448,478,0.489105306557581
"46","Sample.1","chrY",4518744,21244771,13,-3.65249469344242
