"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,13840000,304,-0.127630784588723
"2","Sample.1","chr1",13920000,14535000,5,-0.728330784588723
"3","Sample.1","chr1",14605000,248923211,1945,-0.0505307845887233
"4","Sample.1","chr10",125000,133625233,1141,-0.0334307845887233
"5","Sample.1","chr11",145000,134993311,1344,0.000869215411276656
"6","Sample.1","chr12",70000,133222655,1234,-0.000830784588723344
"7","Sample.1","chr13",18679053,114332164,578,-0.0353307845887233
"8","Sample.1","chr14",19770857,100925000,671,-0.0476307845887233
"9","Sample.1","chr14",100950000,101005000,5,-0.594230784588723
"10","Sample.1","chr14",101025000,106751859,131,0.0578692154112767
"11","Sample.1","chr15",20232279,45890000,224,-0.0175307845887233
"12","Sample.1","chr15",46630000,90030000,431,-0.312530784588723
"13","Sample.1","chr15",90080000,101850595,115,-0.00883078458872334
"14","Sample.1","chr16",40000,36005193,467,0.000469215411276656
"15","Sample.1","chr16",46500341,51250000,50,-0.298130784588723
"16","Sample.1","chr16",51455000,52830000,6,-0.695830784588723
"17","Sample.1","chr16",53210000,90149173,491,-0.205530784588723
"18","Sample.1","chr17",130000,83168721,1213,0.0174692154112767
"19","Sample.1","chr18",135000,80206643,405,-0.0450307845887233
"20","Sample.1","chr19",175000,58588808,1069,-0.0794307845887233
"21","Sample.1","chr2",110000,242111765,1764,-0.131930784588723
"22","Sample.1","chr20",178168,64292084,638,-0.0367307845887233
"23","Sample.1","chr21",10569444,46679992,257,0.0176692154112767
"24","Sample.1","chr22",16567005,50769234,496,0.0282692154112767
"25","Sample.1","chr3",115000,151920000,1017,-0.0186307845887233
"26","Sample.1","chr3",152060000,152515000,6,0.310269215411277
"27","Sample.1","chr3",152710000,198097780,333,-0.0128307845887233
"28","Sample.1","chr4",110000,69365000,429,0.0140692154112767
"29","Sample.1","chr4",69700000,70435000,5,0.664769215411277
"30","Sample.1","chr4",70665000,190066561,583,-0.0219307845887233
"31","Sample.1","chr5",50000,1855000,73,-0.0437307845887233
"32","Sample.1","chr5",1865000,37230000,173,-0.352330784588723
"33","Sample.1","chr5",37430000,181369130,987,-0.0237307845887233
"34","Sample.1","chr6",140000,170662990,1391,-0.00283078458872334
"35","Sample.1","chr7",50000,159247987,1257,0.0113692154112767
"36","Sample.1","chr8",195000,43235000,365,-0.0276307845887233
"37","Sample.1","chr8",43320000,46615000,5,0.358769215411277
"38","Sample.1","chr8",47045000,145039318,664,-0.0412307845887233
"39","Sample.1","chr9",215000,138187359,710,-0.0204307845887233
"40","Sample.1","chrX",2528744,155645448,534,0.832769215411277
"41","Sample.1","chrY",4728744,21244771,11,-2.91983078458872
