"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,248923211,1463,-0.014300002392674
"2","Sample.1","chr10",105000,133595233,829,-0.00940000239267399
"3","Sample.1","chr11",180000,134988311,810,-0.022900002392674
"4","Sample.1","chr12",105000,133182655,808,0.017399997607326
"5","Sample.1","chr13",18704053,114327164,426,-0.000200002392673988
"6","Sample.1","chr14",19855857,106841859,533,-0.013300002392674
"7","Sample.1","chr15",20232279,101840595,551,-0.022700002392674
"8","Sample.1","chr16",55000,90114173,513,-0.010900002392674
"9","Sample.1","chr17",130000,5450000,53,0.064999997607326
"10","Sample.1","chr17",5600000,6300000,5,-0.279200002392674
"11","Sample.1","chr17",6450000,32950000,166,0.00579999760732601
"12","Sample.1","chr17",33100000,34750000,10,-0.304000002392674
"13","Sample.1","chr17",34950000,83123721,379,-2.39267398949305e-09
"14","Sample.1","chr18",105000,80231643,342,-2.39267398949305e-09
"15","Sample.1","chr19",180000,58553808,484,0.045899997607326
"16","Sample.1","chr2",55000,242091765,1323,0.000399997607326015
"17","Sample.1","chr20",133168,64267084,418,-0.049100002392674
"18","Sample.1","chr21",10569444,46649992,181,0.013899997607326
"19","Sample.1","chr22",16657005,50754234,290,-0.00920000239267399
"20","Sample.1","chr3",155000,198117780,1033,0.00579999760732601
"21","Sample.1","chr4",55000,190061561,804,0.035599997607326
"22","Sample.1","chr5",55000,181339130,915,-0.010600002392674
"23","Sample.1","chr6",180000,170622990,941,-0.00370000239267398
"24","Sample.1","chr7",55000,159217987,862,0.00919999760732601
"25","Sample.1","chr8",180000,145039318,759,-0.017800002392674
"26","Sample.1","chr9",205000,138167359,548,-0.016200002392674
"27","Sample.1","chrX",2518744,155615448,446,0.699499997607326
"28","Sample.1","chrY",4518744,21219771,13,-3.17630000239267
