Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr1	1	887560	49240957	48353398	0.5	Hetero	S-tag021073	S-tag011280	1281	1	1281
chr1	1	49431909	50500185	1068277	0.467382786483266	Unbalanced	S-tag081359	S-tag290414	1324	1282	43
chr1	1	50505653	248897288	198391636	0.5	Hetero	S-tag008379	S-tag093750	5522	1325	4198
chr2	2	69431	23990419	23920989	0.364185331202058	Unbalanced	S-tag034365	S-tag191090	6089	5523	567
chr2	2	24010566	26312840	2302275	0.34743418097496	Unbalanced	S-tag303293	S-tag090317	6149	6090	60
chr2	2	26385849	142999394	116613546	0.361370537421204	Unbalanced	S-tag146765	S-tag291972	8501	6150	2352
chr2	2	143052039	156314691	13262653	0.370016574226236	Unbalanced	S-tag055067	S-tag003121	8768	8502	267
chr2	2	156541170	174748349	18207180	0.5	Hetero	S-tag007640	S-tag218047	9039	8769	271
chr2	2	174793940	175230862	436923	0.450341257452965	Unbalanced	S-tag321912	S-tag025401	9049	9040	10
chr2	2	175290645	189739928	14449284	0.358580659035923	Unbalanced	S-tag174936	S-tag142871	9343	9050	294
chr2	2	189793211	190907393	1114183	0.384710325726441	Unbalanced	S-tag242862	S-tag147880	9371	9344	28
chr2	2	190954851	238378476	47423626	0.361878075368424	Unbalanced	S-tag323763	S-tag090257	10522	9372	1151
chr2	2	238395394	242110786	3715393	0.371257776612634	Unbalanced	S-tag222980	S-tag267479	10633	10523	111
chr3	3	96855	1953413	1856559	0.474967008135503	Unbalanced	S-tag068152	S-tag199387	10675	10634	42
chr3	3	1986399	3925769	1939371	0.35571174519206	Unbalanced	S-tag023950	S-tag200703	10734	10676	59
chr3	3	3992774	175563633	171570860	0.5	Hetero	S-tag155925	S-tag104846	14792	10735	4058
chr3	3	175859004	176940408	1081405	0.359680856638402	Unbalanced	S-tag250869	S-tag291682	14822	14793	30
chr3	3	176954641	177623785	669145	0.387302322047097	Unbalanced	S-tag001537	S-tag134636	14843	14823	21
chr3	3	177704416	192263633	14559218	0.5	Hetero	S-tag130569	S-tag238561	15167	14844	324
chr3	3	192614308	194004402	1390095	0.357754324674606	Unbalanced	S-tag249741	S-tag166265	15217	15168	50
chr3	3	194104619	197852564	3747946	0.5	Hetero	S-tag044031	S-tag251937	15309	15218	92
chr4	4	122323	53399616	53277294	0.397837201402141	Unbalanced	S-tag006642	S-tag220310	16366	15310	1057
chr4	4	53404086	53748515	344430	0.413860999047756	Unbalanced	S-tag263693	S-tag307616	16382	16367	16
chr4	4	53757327	93428335	39671009	0.402993655423087	Unbalanced	S-tag048696	S-tag113577	17327	16383	945
chr4	4	93633683	97134119	3500437	0.47431192294764	Unbalanced	S-tag001572	S-tag159677	17394	17328	67
chr4	4	97147951	98409638	1261688	0.446203937063163	Unbalanced	S-tag050421	S-tag272076	17427	17395	33
chr4	4	98466559	129982109	31515551	0.5	Hetero	S-tag063686	S-tag175129	17966	17428	539
chr4	4	130031650	130870544	838895	0.444533339568547	Unbalanced	S-tag146719	S-tag225692	18001	17967	35
chr4	4	130905017	135967982	5062966	0.5	Hetero	S-tag211311	S-tag249559	18097	18002	96
chr4	4	136133248	137535918	1402671	0.44788933182374	Unbalanced	S-tag213747	S-tag162507	18136	18098	39
chr4	4	137564994	190103064	52538071	0.47436158422122	Unbalanced	S-tag273459	S-tag091022	19101	18137	965
chr5	5	38139	180690937	180652799	0.5	Hetero	S-tag083571	S-tag232729	23259	19102	4158
chr6	6	4395749	23548350	19152602	0.100620570991721	Unbalanced	S-tag295992	S-tag012355	23266	23260	7
chr6	6	32576656	50318693	17742038	0.135363192111254	Unbalanced	S-tag172247	S-tag272877	23276	23267	10
chr6	6	52626269	58762373	6136105	0.185532885293166	Unbalanced	S-tag086729	S-tag253294	23282	23277	6
chr6	6	62723867	85948591	23224725	0.5	Hetero	S-tag034650	S-tag185696	23626	23283	344
chr6	6	85972492	116796722	30824231	0.457280351016867	Unbalanced	S-tag102320	S-tag206384	23645	23627	19
chr6	6	116805894	170572998	53767105	0.5	Hetero	S-tag297364	S-tag276460	25043	23646	1398
