"","value"
"chr1-001",0.00874131225399789
"chr1-002",0.0354668491786948
"chr1-003",0.0517705736943312
"chr1-004",0.0305566506635234
"chr1-005",0.010129460863572
"chr1-006",-0.052107625225371
"chr1-007",0.037021708114605
"chr1-008",0.00497521221200353
"chr1-009",-0.0079499330878826
"chr1-010",0.00667354584550707
"chr1-011",-0.0112106497632908
"chr1-012",0.0183755345548499
"chr1-013",-0.0207635696303858
"chr1-014",0.0146858396080881
"chr1-015",-0.0586004445918626
"chr1-016",-0.0386169250876842
"chr1-017",-0.00375680271137505
"chr1-018",0.0376131844446626
"chr1-019",0.0686366599755016
"chr1-020",-0.0157020432028982
"chr1-021",-0.0497264652120876
"chr1-022",-0.0117881453253354
"chr1-023",-0.00873069768032228
"chr1-024",0.00689829887663896
"chr1-025",-0.0270706797239574
"chr1-026",-0.0451932696067124
"chr1-027",-0.00491571709592551
"chr1-028",-0.0534408492215489
"chr1-029",-0.0481219348002428
"chr1-030",-0.0154598210879298
"chr1-031",-0.0683529756985099
"chr1-032",-0.0712811959485287
"chr1-033",-0.0884421886389201
"chr1-034",-0.0428946600046381
"chr1-035",-0.00107029863004774
"chr1-036",-0.0430754787932836
"chr1-037",-0.0448264717096749
"chr1-038",-0.0335584841386313
"chr1-039",-0.0171308785607645
"chr1-040",-0.0331074817554342
"chr1-041",-0.0430697272026524
"chr1-042",-0.064974552727313
"chr1-043",-0.0194271338201335
"chr1-044",-0.0406304125906597
"chr1-045",-0.0380983953800877
"chr1-046",-0.0421060479830512
"chr1-047",-0.0181279187064506
"chr1-048",-0.0350409896640563
"chr1-049",-0.0604331011041217
"chr1-050",-0.0812003541544824
"chr1-051",-0.041304343533451
"chr1-052",-0.0681604208014002
"chr1-053",-0.226885236447582
"chr1-054",-0.0963890580570474
"chr1-055",-0.0552185484768511
"chr1-056",-0.0752560304152076
"chr1-057",-0.0044225729977465
"chr1-058",-0.0362602323061245
"chr1-059",-0.0232497036685494
"chr1-060",-0.0566061635915979
"chr1-061",-0.0257933334455507
"chr1-062",-0.0201868243783369
"chr1-063",-0.0380270696650036
"chr1-064",-0.0182297777827683
"chr1-065",-0.0555400056108829
"chr1-066",-0.0532582155421255
"chr1-067",-0.0553894593912451
"chr1-068",-0.0436218763123043
"chr1-069",-0.0622459248146969
"chr1-070",-0.0765128598011036
"chr1-071",-0.0507408384165704
"chr1-072",-0.0516636378787692
