"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,248923211,1463,-0.000420758587051862
"2","Sample.1","chr10",105000,133595233,829,0.00597924141294814
"3","Sample.1","chr11",180000,134988311,810,0.00107924141294814
"4","Sample.1","chr12",105000,133182655,808,0.0164792414129481
"5","Sample.1","chr13",18704053,114327164,426,0.0243792414129481
"6","Sample.1","chr14",19855857,106841859,533,0.00217924141294814
"7","Sample.1","chr15",20232279,101840595,551,-0.000720758587051864
"8","Sample.1","chr16",55000,90114173,513,-0.0228207585870519
"9","Sample.1","chr17",130000,83123721,613,-0.0184207585870519
"10","Sample.1","chr18",105000,80231643,342,0.0233792414129481
"11","Sample.1","chr19",180000,58553808,484,-0.0432207585870519
"12","Sample.1","chr2",55000,242091765,1323,0.0203792414129481
"13","Sample.1","chr20",133168,64267084,418,-0.0183207585870519
"14","Sample.1","chr21",10569444,46649992,181,0.0267792414129481
"15","Sample.1","chr22",16657005,50754234,290,-0.0252207585870519
"16","Sample.1","chr3",155000,102250000,489,0.0183792414129481
"17","Sample.1","chr3",102550000,105650000,6,0.184279241412948
"18","Sample.1","chr3",105950000,198117780,538,0.0299792414129481
"19","Sample.1","chr4",55000,190061561,804,0.0428792414129481
"20","Sample.1","chr5",55000,181339130,915,0.0190792414129481
"21","Sample.1","chr6",180000,170622990,941,0.0148792414129481
"22","Sample.1","chr7",55000,159217987,862,0.00457924141294814
"23","Sample.1","chr8",180000,145039318,759,0.00877924141294814
"24","Sample.1","chr9",205000,138167359,548,-0.00442075858705186
"25","Sample.1","chrX",2518744,155615448,446,0.617879241412948
"26","Sample.1","chrY",4518744,21219771,13,-3.65122075858705
